Filename;ActivityName;Location;ReferenceProduct
9025c555-dd07-551c-9aff-0b5acd54868b_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, pumped storage;AT;electricity, high voltage
aff3c431-a78b-5740-b65d-1ef16126fde9_c31e712c-3536-476f-997b-6bca9b530651.spold;thermal storage system construction, solar thermal parabolic trough, 50 MW;ZA;thermal storage system, solar thermal parabolic trough, 50 MW
f4db660d-39de-5d4b-96e0-bd4405e523ee_7c4dafff-fe18-45c0-92e4-857950032abb.spold;market for inorganic potassium fertiliser, as K2O;NZ;inorganic potassium fertiliser, as K2O
e05179f8-5ae7-5456-b459-6a75c54acc58_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;market for land tenure, arable land, measured as carbon net primary productivity, annual crop;IL;land tenure, arable land, measured as carbon net primary productivity, annual crop
d27ca28d-e45e-5b95-8f50-eea3eba80cba_b41ed270-f3f0-4126-b391-8c9ac9076d3b.spold;transport, freight, sea, tanker for liquid goods other than petroleum and liquefied natural gas;GLO;transport, freight, sea, tanker for liquid goods other than petroleum and liquefied natural gas
52f94c7a-8164-5398-be4f-f6b7a07a4cc6_3cffc0cb-7f0f-41f1-b467-1a7f40fc45ec.spold;hard coal mine operation;IN;hard coal, run-of-mine
26de0af3-dc4e-5000-85ee-32e08f6c1106_46f4775b-0dee-4e49-8669-7108147c5f41.spold;market for operation, computer, desktop, home use;GLO;operation, computer, desktop, home use
6d747f3b-9189-555a-a987-7c656564231a_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;AR;electricity, low voltage
4d21d62f-94e4-5387-b90f-0ab83841335c_1c5d51e7-9762-5fbb-b707-03198c65b424.spold;natural gas, burned in gas turbine;IT;natural gas, burned in gas turbine
c4d51ef9-59b5-5de7-9af4-21349f8f2fa2_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;US-TRE;electricity, high voltage
f2b398f1-4583-5458-bd04-09350cd6fc71_4276548b-8ebb-4c71-ab21-1e65a55cb875.spold;rye grain, feed production, organic;RoW;rye grain, feed, organic
22a04194-ba38-5374-9637-6c7a05ccd686_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;US-MRO;electricity, high voltage
b9625de9-ac94-5aad-89d9-feefce013bac_42785907-2fa1-4895-a060-ea6fb826c5c9.spold;soybean seed production, organic, for sowing;RoW;soybean seed, organic, for sowing
f0797b3e-11e1-54bc-a071-ac6151533c1a_a5309c08-cc71-402e-b870-163a09ee0742.spold;sheet rolling, aluminium;RoW;sheet rolling, aluminium
f5744640-1064-5012-9475-29d67c43028e_bbe8bc6e-c638-4b6a-9cb7-4c5baae9f32d.spold;market for mango;BR;mango
4852cc4d-7c89-57d3-99f5-8e62accf26d6_038ddb3a-1e4b-45f3-bcb9-5e37a69f42b0.spold;ground granulated blast furnace slag production;US;ground granulated blast furnace slag
91c24d04-63c1-5385-979b-8b0dc152758a_37a90a87-60d3-4aa0-8488-4fdcebf2a6cf.spold;display production, liquid crystal, 17 inches;GLO;display, liquid crystal, 17 inches
c879b56c-60ae-5031-8a33-e250810bf653_6d423844-bec8-46c9-b905-dc609e79aa61.spold;refinery gas production, petroleum refinery operation;Europe without Switzerland;refinery gas
9f0f56d9-f192-505a-b8bb-b8e955c2b580_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;EE;electricity, medium voltage
ee3166d9-a0c1-5e33-807a-ac72071552dd_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, production mix;YE;electricity, high voltage
aa3d9cd1-b15b-52cd-970e-64021bccc521_b4d7c89a-04cb-4174-802f-9b82f7af1ca5.spold;treatment of used lorry, 28 metric ton;CH;used lorry, 28 metric ton
d220a41f-89ec-506a-b239-e635631676f7_637ee275-a239-4dcb-b084-abfa110dd65b.spold;treatment of waste wood pole, chrome preserved, municipal incineration;RoW;electricity, for reuse in municipal waste incineration only
2fa6ddae-b278-5d9f-9102-c7d3a093c8f3_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of sewage sludge, 75% water, WWT, WW from medium density board production, sanitary landfill;RER;heat, district or industrial, other than natural gas
d13b0121-c34a-5d8b-8afb-f56192ad6b31_9be88de4-3a75-4915-b2ab-40451b05b6ee.spold;polyol production;RoW;polyol
638f040f-e87e-5767-9589-8af7f86c7acd_9d63da75-8289-4b96-a900-67ec3bd40a16.spold;market for sulfuric acid;RoW;sulfuric acid
b2152ec4-67bf-54c2-8ce1-fc3a109cafd0_cb4737ad-692c-4006-9b99-853be76f6ad9.spold;market for tin plated chromium steel sheet, 2 mm;GLO;tin plated chromium steel sheet, 2 mm
fc66ed20-6beb-5c8f-ba28-861cfb283caf_29fbcb1d-79ca-45df-8eec-3e51bb95979d.spold;chlorine dioxide production;RER;chlorine dioxide
97a5fd66-7a43-5cd5-8dc4-f9d6bd057740_4058ca6d-92c0-4ce5-bdc9-a3a96eeade93.spold;treatment of waste gypsum plasterboard, recycling;CH;waste gypsum plasterboard
2df59101-d4ad-5ac6-ac39-77b715d5125e_4495d57c-84f9-48e3-bb76-15ebc2b61d51.spold;paper production, newsprint, recycled;RoW;paper, newsprint
a3667402-1733-53a5-b119-a7d2a297aaf7_b57004ed-e9d5-4d59-ac10-257cd925e4d4.spold;market for tanker, for liquid goods other than petroleum and liquefied natural gas;GLO;tanker, for liquid goods other than petroleum and liquefied natural gas
e21d5244-ffad-56e6-afe9-398fe9533c51_88afd721-07ec-4910-a004-fa3fecb6bf70.spold;market for waste plastic, mixture;AL;waste plastic, mixture
5f493264-cb54-5995-95e9-07dbf99686d5_019600be-f3ce-4399-9e31-19cdc087ed5f.spold;market for residual wood, dry;RoW;residual wood, dry
bb0448de-c1dc-543b-b662-e0d6f147a3a7_d0d14ac8-629d-4234-bfeb-f82e6fd79788.spold;market for laser machining, metal, with YAG-laser, 120W power;GLO;laser machining, metal, with YAG-laser, 120W power
65e74a64-9f27-54aa-9172-27f2884cfdf1_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;CH;electricity, high voltage
4e61e1ae-c253-5ede-b697-6488fb50c104_aed42e37-62bc-4f3f-a527-b92f5187c0e8.spold;hardwood forestry, beech, sustainable forest management;DE;pulpwood, hardwood, measured as solid wood under bark
6a6b48ee-b4d4-5bf9-9e7e-992ecb22e099_1d32b849-121f-4d23-853c-fa2bf55c42e9.spold;land use change, annual crop;BR-AM;land use change, annual crop
8d3b6e78-8447-54de-b087-2a3d21aa35ae_d3fe6705-5f5c-4961-b14d-0f9dd0e90e34.spold;treatment of waste bitumen, sanitary landfill;CH;waste bitumen
e0c84fb6-ef23-5adc-9fc9-eece87a6fd72_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, natural gas, conventional power plant, 100MW electrical;MK;electricity, high voltage
033351b3-bbcc-5dcc-abbd-54c565c4a884_f49bd7fe-fef7-4d80-8f28-2ead540835b9.spold;transport, passenger car, EURO 3;RoW;transport, passenger car, EURO 3
dceb1117-ddac-5ec5-8893-01ef588b6fa2_4f312355-ac65-4635-8fb2-006dba64ce60.spold;tinplate scrap, sorted to generic market for iron scrap, sorted, pressed;CH;iron scrap, sorted, pressed
3830e65e-4882-5033-a452-4823857116bc_d51e5a32-c20a-4da6-8d58-31f344b50c00.spold;treatment of waste graphical paper, open dump, dry infiltration class (100mm);GLO;waste graphical paper
fe805a33-447a-5975-b04d-f42b4f8b74ca_4bc66efe-f91b-48e5-9a26-07e383d47e80.spold;esterification of soybean oil;BR;fatty acid methyl ester
6774d7de-ed12-55cc-91b4-44f3445db91b_f4feb7e2-19a8-40af-84e0-9cd7c7142777.spold;purification of wet-process phosphoric acid to industrial grade, product in 85% solution state;RER;phosphoric acid, industrial grade, without water, in 85% solution state
203244b8-d650-54dd-9565-1d626e4f8e29_777bc26c-02e7-441e-a487-e4d4a87dae49.spold;treatment of waste emulsion paint, inert material landfill;RoW;waste emulsion paint
70b86d7f-21f9-5fce-ad1c-6a83ef6ded81_7deb8cd6-8e29-4f14-aae0-b1dd046ad038.spold;market for concrete, 40MPa;BR;concrete, 40MPa
2e0315a2-1ded-5c8e-b74b-a135341c33f6_7ee0ddc3-924d-4339-b9bf-7856af6a698f.spold;market for waste polyethylene;LV;waste polyethylene
db4e429a-50cd-5756-9f16-2be7f941fc94_9cdb112b-0d90-4d76-9cec-412b0c67d8bb.spold;market for waste polyurethane;FR;waste polyurethane
8f59e809-0e08-58a0-86d8-d0eef6ea056f_474e7001-a158-4379-8793-e02f0c14bbfe.spold;market for mischmetal;GLO;mischmetal
681570ba-056a-5bc4-a92b-86a2e1351bd0_d918bb01-4699-5d60-8506-d7f43452a86b.spold;market for ammonium nitrate phosphate;RoW;ammonium nitrate phosphate
868f1d41-9984-5bb9-8d55-c0c7fc40efb4_9219c94a-7a25-4a4c-b25d-c096fdd50d47.spold;market for waste polyvinylchloride;LT;waste polyvinylchloride
72b85587-6719-5358-9093-26ca6127f0a7_fbb039f7-f9cc-46d2-b631-313ddb125c1a.spold;treatment of copper scrap by electrolytic refining;RER;copper, cathode
787ccd2a-09bf-5ad6-a58a-02409c1f536c_aefadd6b-01e9-48ff-b4a1-2c3c8e0d79ca.spold;market for maize grain, feed;RoW;maize grain, feed
6059a832-c814-5974-b7ba-74f9847bd330_038ddb3a-1e4b-45f3-bcb9-5e37a69f42b0.spold;market for ground granulated blast furnace slag;RoW;ground granulated blast furnace slag
fe2365e4-f888-56e5-ba61-cfe8c88b0153_7416da9e-af4d-4667-a842-3288ff9d04d4.spold;market for wood wool boards, cement bonded;RoW;wood wool boards, cement bonded
4a02eac8-a4b9-5e4a-a587-2c6465c380e4_137e2c15-2e4a-4bf4-a1e4-a630a87b2cb7.spold;beam, hardwood, raw, air drying to u=20%;Europe without Switzerland;sawnwood, beam, hardwood, raw, dried (u=20%)
f99b7529-2d47-565a-8d6b-45febed8aca4_45fbbc41-7ae9-46cc-bb31-abfa11e69de0.spold;treatment of waste polyethylene, municipal incineration;RoW;heat, for reuse in municipal waste incineration only
a34b76a6-c3d9-5f06-b58e-2ffa573cea92_7539e2dc-9694-488e-8cf2-dcf80801892b.spold;market for calendering, rigid sheets;GLO;calendering, rigid sheets
dac906cf-e0da-5546-a0a1-476314979741_f5cd462b-275e-4c4a-8f9d-3dac1c772791.spold;catch crop growing, ryegrass-Egyptian&Persian clover-mixture, August-October, organic fertiliser 30 kg N, one cut;CH;ryegrass-Egyptian&Persian clover-mixture silage
70168d1b-ec9e-51ed-b6e5-bdbce9eaea43_36d054aa-1fc1-46a5-9267-1575039b651b.spold;water pump operation, diesel;BR;water pump operation, diesel
f3e8da0a-25e7-5450-9b2f-97f0354e5072_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;land already in use, perennial cropland to perennial crop;BR-RJ;land tenure, arable land, measured as carbon net primary productivity, perennial crop
4c79833c-ed5e-5d8a-ba29-786f20f8de1e_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;market for land tenure, arable land, measured as carbon net primary productivity, perennial crop;BR-MT;land tenure, arable land, measured as carbon net primary productivity, perennial crop
07f81a03-ba23-558a-a283-2d0230ea791e_b438f1ca-bbc3-403c-a979-381e5eb738ea.spold;aircraft production, belly-freight aircraft, very short haul;GLO;aircraft, belly freight, very short haul
b6bd1af9-a2bb-522d-bfb3-fc60f831dc33_85e9e1e5-9aaa-48e7-ab3b-7597358317e8.spold;market for transport, passenger car, EURO 5;RoW;transport, passenger car, EURO 5
caa540fc-57b3-5918-8f6a-0e345834e6fa_e5ea965e-b329-45d1-8466-3b84b7be37fc.spold;methyl tert-butyl ether production;RER;methyl tert-butyl ether
710d51d8-d724-5edc-af45-48161c3b0dd8_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;KR;electricity, low voltage
4a1d6e75-24a2-5963-82b1-e49d809ca0b2_6205fbc0-d3ad-46e2-9426-09c6293c417c.spold;sawdust, wet, measured as dry mass to generic market for residual softwood, wet;RoW;residual softwood, wet
7e8e164e-3f49-569d-b554-2a7ec21b09de_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat production, wood pellet, at furnace 9kW, state-of-the-art 2014;Europe without Switzerland;heat, central or small-scale, other than natural gas
1dc7f37a-bca7-5fdb-954d-e3a3a1a4be54_45fbbc41-7ae9-46cc-bb31-abfa11e69de0.spold;market for heat, for reuse in municipal waste incineration only;GB;heat, for reuse in municipal waste incineration only
9233a447-1a99-56c1-bd80-fc2281ec80ec_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat production, hard coal briquette, stove 5-15kW;RoW;heat, central or small-scale, other than natural gas
9549867e-fa58-5b31-b694-6a4605a02b81_aefadd6b-01e9-48ff-b4a1-2c3c8e0d79ca.spold;maize grain, feed production;ZA;maize grain, feed
9f3cbba9-7a4f-53aa-9a65-4efd550b7443_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;GB;electricity, high voltage
b28f435c-beac-509c-85ed-fdac58444a73_ee245ab5-9f8d-4fe3-a739-ec656bbf9118.spold;ethanolamine production;RER;monoethanolamine
9470ebbb-cb4a-5bf8-bbc6-2557c1ad2d1e_90055e28-2463-4a3f-bf50-f6f408085b8e.spold;garage construction, wood, non-insulated, fire-protected;RoW;garage, wood, non-insulated, fire-protected
27e06a3d-1f5b-52c6-b087-67d041df1e74_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;BE;electricity, low voltage
646ff718-775c-5b4b-a4a2-f7e0106fb3c4_f5707bdf-f7e2-479b-b3ea-99c04de8a927.spold;market for inorganic nitrogen fertiliser, as N;LT;inorganic nitrogen fertiliser, as N
625474b9-9ffa-57c9-ab98-eac82ecd9fbf_1b30b018-ac39-41f4-a9e0-92057eef8bb8.spold;treatment of waste mineral oil, hazardous waste incineration;RoW;waste mineral oil
fffb311f-ae61-586c-a9a9-77e6e85bb5fa_a38bc59d-71aa-4953-bcfd-503ee77626fc.spold;pipeline construction, natural gas, long distance, high capacity, onshore;GLO;pipeline, natural gas, long distance, high capacity, onshore
94df7b71-383e-5d8b-ae4f-80be181a964d_250f290a-d874-47b1-a81f-12e52a08f6bf.spold;thermal storage system construction, solar tower power plant, 20 MW;ZA;used nitrate salts, for solar power application
a079d874-00ff-5089-9e11-0f19785f056f_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, natural gas, conventional power plant, 100MW electrical;DE;electricity, high voltage
acab9073-6c34-5421-997b-32d620b76f04_42baed81-24d1-4aed-a120-cc7d35ddac10.spold;market for waste paperboard;ME;waste paperboard
0451eeb3-a908-5a12-a7e5-48e2a21e9d5b_b167bcef-715e-4136-a743-2fae79a086d3.spold;market for nylon 6-6;RoW;nylon 6-6
56768ddd-2b1c-5066-b7e0-e6f145a02e9f_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, pumped storage;DE;electricity, high voltage
7d932990-a44e-54a7-a622-608306a67c63_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of sewage sludge, 75% water, WWT, rainwater mineral oil storage, sanitary landfill;RoW;heat, district or industrial, other than natural gas
5a432850-96fc-5309-9d6e-d223aca92544_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, pumped storage;IE;electricity, high voltage
d8d97b40-1830-5df2-9509-dd53bf33d124_a1f426d3-41a4-48d7-acc9-e275965ee44a.spold;market for polysulfone;GLO;polysulfone
c8ba72da-8a28-586f-9e16-7c822a6c921e_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity production, medium voltage, petroleum refinery operation;CO;electricity, medium voltage
f38d475c-e34a-5637-9be8-c82d7d7077be_d7432632-40dc-4af8-8125-cb70dd9742c5.spold;maintenance, electric scooter, without battery;GLO;iron scrap, unsorted
692abd6c-3ef9-59cb-b58f-7a5d76881402_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, conventional power plant;IN-AP;electricity, high voltage
41815f21-28a6-56b1-88da-ef7814e939ea_31733b4f-3120-4ad4-82f1-8a0bfc2f54ac.spold;fishmeal and fish oil production, 63-65% protein, from fish residues;PE;fishmeal, 63-65% protein
ab42ed85-5791-5ffa-8d47-ce645d3419ba_4aeb3a6c-81f4-4f6e-80b6-797b812e0792.spold;tall oil refinery operation;GLO;fatty acid
ee05512a-f71a-5141-8854-d18b0004643d_7370867d-683c-4006-a16e-5fab6c633a89.spold;market for heat, central or small-scale, natural gas, Jakobsberg;GLO;heat, central or small-scale, natural gas, Jakobsberg
0121fd3f-9692-51d3-9b36-9f5897d4aa0d_45d2cf8c-a6b7-4fb2-8024-9382c321b5e3.spold;treatment of decommissioned chemical production facilities;RER;decommissioned chemical production facilities
8ff5005c-9f01-5f26-8ee2-a33addf2116b_528b3e64-8ac5-4358-bfee-c8d9276bb235.spold;market for industrial furnace, coal, 1-10MW;GLO;industrial furnace, coal, 1-10MW
8644f7a1-5b04-5b37-8add-86d1d4679d2a_d7432632-40dc-4af8-8125-cb70dd9742c5.spold;transmission network construction, electricity, high voltage direct current land cable;RER;iron scrap, unsorted
c10094d4-7ae0-59a3-ba74-bac5a99a9eaa_18c7d197-ca25-4e23-b57a-4c9e379ae1bc.spold;battery production, Li-ion, LiMn2O4, rechargeable, prismatic;GLO;battery, Li-ion, LiMn2O4, rechargeable, prismatic
e6ee2a71-f4d8-5ee6-9108-25729f694e0c_a8523835-3905-4e3f-9e2f-ae1d8cad0317.spold;market for transport, freight, lorry 7.5-16 metric ton, unregulated;ZA;transport, freight, lorry 7.5-16 metric ton, unregulated
0032e025-7a9c-505c-a8c4-a12bc8061bbb_46f4775b-0dee-4e49-8669-7108147c5f41.spold;operation, computer, desktop, with liquid crystal display, home use;RoW;operation, computer, desktop, home use
de7158e1-47a8-5f1c-a6c6-61bfa64be3d0_f5cd462b-275e-4c4a-8f9d-3dac1c772791.spold;catch crop growing, ryegrass-Egyptian&Persian clover-mixture, August-October, organic fertiliser 30 kg N, two cuts;CH;ryegrass-Egyptian&Persian clover-mixture silage
910c0106-4644-5aa9-89c9-8bc0f13b0480_888e7520-545c-4857-a07a-094575afe6ca.spold;sealing tape production, aluminium/PE, 50 mm wide;RoW;sealing tape, aluminium/PE, 50 mm wide
81c846db-e7a3-5ddd-abb0-764d0e641935_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat production, wood pellet, at furnace 300kW, state-of-the-art 2014;CH;heat, central or small-scale, other than natural gas
b5303705-651f-5aba-8d49-cbb460433243_bf319565-54d1-4ff2-aff4-8926a4af138a.spold;fertilising, by stool splitter, sugarcane;RoW;fertilising, by stool splitter, sugarcane
3e73c437-102c-599e-a5ad-b06ae3c15e90_fd71fda7-6bc6-4020-bfd7-205ef2b560aa.spold;pyridazine-compound production;RER;pyridazine-compound
2085f2b1-c8c1-5adf-99cd-79ac53c6ef10_88afd721-07ec-4910-a004-fa3fecb6bf70.spold;treatment of waste plastic, mixture, unsanitary landfill, hyperarid infiltration class (-250mm);GLO;waste plastic, mixture
2a2dbcb1-2f0f-5fd1-907a-8f6a1130df57_b0176c67-5bc0-462a-8466-4f372f446f7c.spold;market for waste polystyrene;LT;waste polystyrene
afe976ea-ecbc-534b-a134-0c2907652044_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of sewage sludge, 75% water, WWT, WW from hard fibreboard production, sanitary landfill;RER;heat, district or industrial, other than natural gas
2da499bf-7685-593d-905c-1fcf4d285f90_f624efa9-1c07-54f3-b9fd-5e30dd0e3d04.spold;3-methylpyridine production;RER;3-methylpyridine
abc43127-1be2-5462-ade6-1ffda61fdccf_6d2c81d0-5546-4bc3-a4f4-3e88606d539d.spold;kraft paper production;RoW;bark chips, wet, measured as dry mass
ea27d75a-f10e-5fe5-8b1c-c3ee751151de_817c3650-4fed-4ef2-b9b6-404a198834e6.spold;steel production, electric, low-alloyed;CA-QC;steel, low-alloyed
3b4bf54f-d440-5402-b974-267e1994bb67_525254ec-0119-4003-b3ae-a700eefff925.spold;suction, shavings, hardwood;Europe without Switzerland;shavings, hardwood, measured as dry mass
b11a0b8f-757a-58db-94dc-762d9ce43f92_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp flat-roof installation, multi-Si;RoW;electricity, low voltage
3b2cc17d-4af3-5a1e-b181-8876f56b5154_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;IN-Eastern grid;electricity, medium voltage
