Filename;ActivityName;Location;ReferenceProduct
7ba46d70-373b-54ec-bdd8-a50c2417eb15_3410b185-400e-4ffe-8843-c7bdc88124b9.spold;lithium hexafluorophosphate production;CN;lithium hexafluorophosphate
e65ae5ef-7e51-51ab-99fe-1f0c807f30a7_d70a78f3-59d1-4a4f-8c5f-a3d0366e510a.spold;liquid storage tank production, chemicals, organics;CH;liquid storage tank, chemicals, organics
8355f902-61a4-5a1e-a0b3-2a31313e0b85_e6ba6c24-83b4-4261-aab6-abfa1114116c.spold;market for sulfidic tailings, from nickel mine operation;RU;sulfidic tailings, from nickel mine operation
9041a836-af33-5977-a446-2f5817d1bc20_88afd721-07ec-4910-a004-fa3fecb6bf70.spold;market for waste plastic, mixture;BG;waste plastic, mixture
4783f653-055d-52cc-bd5d-a8a7a6717699_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, >3MW turbine, onshore;CZ;electricity, high voltage
0508ea43-6407-5a70-b1fd-c207b0a85c9f_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, pumped storage;CN-JL;electricity, high voltage
125c3176-c0f9-5ba3-8448-694d1e3e7a70_ddf1bc4e-ac9c-4a37-824c-b5dee2dc2d98.spold;market for refractory material, acid;GLO;refractory material, acid
ff89b915-c830-52f8-a349-9b9e0247e4ba_e45a29f8-34d6-4aac-bf03-b8d729b0099b.spold;pipeline construction, petroleum;RoW;pipeline, petroleum
0d32d32d-9b90-53e8-8d02-84ce21364787_5048f36a-990d-4188-9834-7792f51cad69.spold;market for liquid packaging board container;GLO;liquid packaging board container
2b71af55-32da-5529-baf6-f59ceeb2a9c7_f3f85233-f9bb-4077-a6b0-2dd7bda88072.spold;market for bilge oil;CH;bilge oil
4128fefe-132a-5dbf-ad43-6bb9dc3071da_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;GR;electricity, high voltage
4205868f-5430-5182-94d0-8e1291ad71ce_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;CA-MB;electricity, high voltage
d6b3396e-0a12-5d51-b9db-a2626315781d_2d180269-4aff-42c5-b606-7efa1e580732.spold;operation, computer, laptop, 68% active work with internet access 0.2 Mbit/s;RoW;operation, computer, laptop, 68% active work with internet access 0.2 Mbit/s
33843bf7-ba8f-5b2f-93e9-74ad0ef40b3c_45fbbc41-7ae9-46cc-bb31-abfa11e69de0.spold;heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas;ES;heat, for reuse in municipal waste incineration only
15c52c43-c8fe-531b-9dd2-09e9254c1eba_37346571-2363-4ae9-8a8d-99fe8cd8162d.spold;concrete roof tile production;RoW;concrete roof tile
9c61b408-51ab-54d8-bf95-50371f8534d2_27a9b2b8-30cd-45a6-bf1a-9c1f7afde003.spold;treatment of waste gypsum, sanitary landfill;Europe without Switzerland;waste gypsum
13fa4a79-a0a1-5460-a06b-d2ad3a3e5cb4_291fc06d-1b3e-4077-aabb-346b588ed24b.spold;diesel, import from RoW;CO;diesel
424e41c2-6280-5647-a103-366b05ec16fe_b6f623c7-3362-46ea-b0a6-ee15925936e2.spold;petrol blending for two-stroke engines;CH;petrol, two-stroke blend
e5516240-1300-5981-8900-5edb0afe2075_2ab55669-4fa5-41ad-b0cb-d8b519b5d0c5.spold;refrigeration machine production, carbon dioxide, liquid as refrigerant;GLO;refrigeration machine, carbon dioxide, liquid as refrigerant
296d1680-009c-5835-bc2b-4f6fa3459f31_fea6f5f1-8ed0-4a0e-ba56-fd9844bc8f79.spold;wood preservative production, water-based, indoor use, dry;GLO;wood preservative, water-based, indoor use, dry
15d5e83a-d81b-5ab4-afb8-2bbbf2c1d987_ed94e344-3d3e-42c9-af38-9108af8c27e0.spold;storage production, 650 l mini CHP plant;CH;storage, 650 l mini CHP plant
25e41f85-ea12-563c-8325-2bf05a575476_b9fc63ac-22e8-48ed-8f3c-18cf9404886a.spold;treatment of residues, MSWI[F]-WWT, heat carrier liquid, 40% C3H8O2, residual material landfill;CH;residues, MSWI[F]-WWT, heat carrier liquid, 40% C3H8O2
f65ee464-0dce-580f-b3f8-0a362e1bd5b3_7fe99768-d571-4bc2-a272-7df585bd0d48.spold;hardwood forestry, oak, sustainable forest management;RoW;wood chips, wet, measured as dry mass
8e782838-80f2-54d0-a41e-a0c90af5d2b0_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;DE;electricity, low voltage
934b511b-fc5a-58f7-83e9-3f7d5afb8681_80eda5b6-76c9-41f1-9abc-de1d06482d7a.spold;market for silicon, solar grade;GLO;silicon, solar grade
5f347c19-49f0-5a61-88d0-3c24e62f4ee5_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;land use change, perennial crop;MX;land use change, perennial crop
97da9b5b-3290-5168-8034-4a83aaa95083_3d413f1b-247d-4c9a-8412-5a19c1d67ab2.spold;cement production, CEM III/C;Europe without Switzerland;cement, CEM III/C
6759f6ab-7e5d-5225-915c-325fd862f28a_a3ee1ec6-ce17-430e-a475-f98f1b2890d2.spold;market for cow milk;GLO;cow milk
f77b2528-2d9f-5c12-bc42-8927f05a3642_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;natural gas, high pressure, import from BR;GLO;natural gas, high pressure
9aa4b82f-1c35-574e-9c11-ea9e8d21ad87_266ce7ab-5e3d-4c65-b2a5-48fcc0ccef64.spold;market for building, hall, wood construction;GLO;building, hall, wood construction
1f9107a5-114c-5d31-a5ea-bec392a9dfcd_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;IT;electricity, high voltage
c3dfb428-fad0-5766-b97f-756542ca81be_8f9224c9-e27d-4426-aaea-6ecbe5d91059.spold;linseed seed production, at farm;RoW;linseed seed, at farm
adddfd96-8769-590f-a908-9c069182b741_3f667976-b486-4a60-a9ce-ab972e437fe3.spold;expanded vermiculite production;CH;expanded vermiculite
3a45271b-be80-588a-b4b3-85e1b22ed7e0_63c4c66f-3371-41b6-b6b8-70dfa92d5c1d.spold;transport, passenger, electric bicycle, electricity from renewable energy products;RoW;transport, passenger, electric bicycle, electricity from renewable energy products
09e76825-c0d2-526a-85c5-0d4b29d9b459_c1079141-b4b3-5aea-8ebc-eea359e5f6c3.spold;basic oxygen furnace dust, for recovery to generic market for supplementary cementitious materials;RER;basic oxygen furnace dust, for recovery
915029b7-5060-5ebf-adcc-292e2b337d68_44defed2-3dc7-4d59-b3bc-23dacf1b9140.spold;market for aluminium, primary, ingot;IAI Area, North America;aluminium, primary, ingot
73d661d2-a95f-59da-a9d8-e16786d9fd81_44defed2-3dc7-4d59-b3bc-23dacf1b9140.spold;aluminium, ingot, primary, import from Asia (excluding China);IAI Area, EU27 & EFTA;aluminium, primary, ingot
7da47382-fae0-59db-ae47-cf8803ac5265_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;natural gas, high pressure, import from NL;CH;natural gas, high pressure
80563b96-d59a-56f0-b808-32a830bc62e5_7fbe7184-9e9e-4a21-bd42-fa630266af1d.spold;battery production, lead acid, rechargeable, stationary;RoW;battery, lead acid, rechargeable, stationary
4ff0dca5-a930-55f2-98b8-684dc5d325c6_10d4f2e3-6343-4ea1-a721-86c89858e646.spold;treatment of waste plastic plaster, sorting plant;CH;waste plastic plaster
efb77747-282b-5d62-b5d2-c8ac02efe6a5_a8b337d2-72d7-4cec-a2ab-a105661011c1.spold;transport, freight, small lorry with refrigeration machine, EURO4, R134a refrigerant, cooling to generic market;GLO;transport, freight, lorry with refrigeration machine, cooling
08c8b3a1-6712-53e7-8999-3f736c7c3ee7_98813ba1-c1a0-469d-99e0-6f2d8453c47d.spold;bell pepper production, open field;RoW;bell pepper
78bb8613-1814-5321-946b-8cb60f959e70_6b5638d8-0284-4a7f-b11b-d2fcce172896.spold;uranium fuel element production, enriched 3.8%, for light water reactor;US;uranium, enriched 3.8%, in fuel element for light water reactor
c5bc1935-143f-5d58-994e-5457d89dd15a_36c05836-b139-431a-b6ba-8e36a93b5f83.spold;brass drilling, conventional;RER;brass removed by drilling, conventional
39916683-7c07-5424-900a-47e7dafcec1f_c6a438b2-2b0f-43db-aadf-9310938597db.spold;market for residue from mechanical treatment, IT accessory;CH;residue from mechanical treatment, IT accessory
1a043888-eebf-51b7-8655-221836e6510a_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;heat and power co-generation, natural gas, conventional power plant, 100MW electrical;CA-QC;heat, district or industrial, natural gas
85d4218d-0673-57cc-a37f-1ed64eeb1048_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;AT;heat, district or industrial, other than natural gas
7c6dfd1a-7411-5ecb-9f37-619ec7272632_1d32b849-121f-4d23-853c-fa2bf55c42e9.spold;land use change, annual crop;PE;land use change, annual crop
6d324467-2739-5c6f-82cb-d488f4e298d3_51d011ea-b1ac-42a4-88d4-533d95994812.spold;market for dichloropropene;GLO;dichloropropene
00dda827-3087-5c14-9115-2977a5e63527_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;CY;heat, district or industrial, other than natural gas
4764e3a4-54cd-57bc-8adb-5092036f47fb_ccc0dc40-fff9-4ff8-9573-bf5d210ab6fa.spold;market for machine operation, diesel, >= 18.64 kW and < 74.57 kW, low load factor;GLO;machine operation, diesel, >= 18.64 kW and < 74.57 kW, low load factor
d036ca14-15a3-53eb-aae3-586b0377eeaa_45c9c99d-a8e1-43f7-afab-7610034ad887.spold;market for sawnwood, lath, hardwood, raw, dried (u=20%);RoW;sawnwood, lath, hardwood, raw, dried (u=20%)
aca8e9b6-4f70-5c03-b3bd-58dc72dc3be8_3519531f-1346-44b9-bba3-c45f52009d70.spold;frit production, for ceramic tile;GLO;frit, for ceramic tile
99a41783-14e9-59d2-afd4-d1e550480a8e_4f6092a7-7ca9-4a31-b3e0-2b35448a186c.spold;market for assembly of liquid crystal display, auxilliaries and energy use;GLO;assembly of liquid crystal display, auxilliaries and energy use
d35ebc34-93a1-5dae-8ac9-9ed22371afff_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from CH;RO;electricity, high voltage
6ffe6c38-e747-552f-a3a9-3acac61aaa9d_16107ec9-1f44-4871-b9aa-6841f8fe3992.spold;market for tram;GLO;tram
f134889d-5eee-550f-b73f-96678fb02aff_d3d23054-a030-4284-9cfb-c464e70ec865.spold;treatment of coal gas, in power plant;HR;coal gas
ae2a7f13-3675-52c7-b78d-a8d59faac8d7_af729e94-ad8b-4c25-859c-e2f6aba1de16.spold;sugar beet seed production, for sowing;GLO;sugar beet seed, for sowing
e75a655e-653a-5ae5-a173-ac9b1847fce8_dcb70fd5-e305-4920-b68b-40697cc6a206.spold;treatment of waste polyethylene terephthalate, municipal incineration with fly ash extraction;CH;waste polyethylene terephthalate
28e62497-8ace-55e7-8a48-e6c7bd0f0792_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;US-HICC;electricity, low voltage
7db3ad2a-ac3e-55cc-a999-ab4b8a9b92d9_3990b197-a303-4c36-ae1c-c2ddebaad744.spold;market for kerosene;CH;kerosene
d7c26d74-3d12-50bd-a2dd-dcc71a46bf3a_560e69eb-413e-49db-8796-3dd103ae8888.spold;sugar beet production;RU;sugar beet
f83b7ea1-3e6e-5b6b-9174-f02f207ca946_a7f92ffa-a459-4c1c-ae8b-ffefe3804099.spold;market for ammonium bicarbonate;RER;ammonium bicarbonate
329b21b4-8c83-5b47-944f-652cb077e01e_3d8a88cb-02ca-48f4-857e-18e68995d78d.spold;transport, freight, lorry with reefer, freezing;GLO;transport, freight, lorry with reefer, freezing
fac77330-1a8c-5262-a54f-2c717f52a30d_1363cd8b-ecb7-476c-a454-529acb788bb2.spold;market for transport, regular bus;GLO;transport, regular bus
e56cfebf-c738-5cec-8460-e3a937967c85_c40263a4-8ee0-4162-8785-59f0c1d793d3.spold;brass turning, primarily dressing, conventional;RER;brass removed by turning, primarily dressing, conventional
2bd74c45-e0db-503d-b686-ff93e8f51778_fb2a172f-2a59-4990-b362-64dd4825550f.spold;pear production;RoW;pear
5fbc20bc-c6e2-5fd3-8261-16f1dfb26385_663a4580-9fa2-4ec3-8174-5a18ed250015.spold;market for agricultural machinery, unspecified;GLO;agricultural machinery, unspecified
5146f76b-99a6-5549-b82d-86a0cccc3319_9cdb112b-0d90-4d76-9cec-412b0c67d8bb.spold;treatment of waste polyurethane, inert material landfill;CH;waste polyurethane
6c96f193-5c43-5ecb-bb06-648f60d2ad6b_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, wood chips, 6667 kW;TH;heat, district or industrial, other than natural gas
2824b1d7-d03c-505b-861b-1960f16ba1cb_45c9c99d-a8e1-43f7-afab-7610034ad887.spold;lath, hardwood, raw, air drying to u=20%;Europe without Switzerland;sawnwood, lath, hardwood, raw, dried (u=20%)
494717bd-5829-57a7-a0c2-a545bd37710b_c5299a8e-d4b4-409c-9826-e8ae9e37c03d.spold;cement production, Portland;IN;cement, Portland
1fc50d06-a0a0-599b-8436-3ac7a1162638_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;TN;electricity, high voltage
815c48d7-472a-5384-82e8-6ea731bc9b83_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, conventional power plant;BE;electricity, high voltage
1aeaae51-491e-5748-b429-48c120500294_e63aa910-8938-49f1-ac0e-abfa111b3039.spold;treatment of sulfidic tailings, generic, tailings impoundment;GLO;sulfidic tailings, generic
9e85919b-b389-5329-9da8-af7bdb639840_6b006425-66fe-4452-90d1-05ecb78bb99c.spold;yarding and processing, mobile cable yarder on truck;RER;cable yarding
6c447607-9c66-5e4f-b667-48235f097677_433dda9a-3540-45fb-9b72-29ffe0ed9a13.spold;operation, housing system, pig, electricity from renewable energy products;CA-QC;operation, housing system, pig, per pig place, electricity from renewable energy products
b0986a98-7783-5863-935b-6ed6d3725779_b51b1bd2-f1f7-4562-bc27-47c42f0c8fce.spold;heat and power co-generation unit construction, 200kW electrical, diesel SCR, common components for heat+electricity;RoW;heat and power co-generation unit, 200kW electrical, diesel SCR, common components for heat+electricity
92d6ee02-ccd2-5e9e-8451-d0238f4bed8a_8c1de2fe-b584-49b7-9b96-d8c50ed152c4.spold;market for butene, mixed;RoW;butene, mixed
dbe46048-a76b-5039-8bf2-b0e4e8edba6a_abd02c30-27d3-4f52-9244-578e13b634b7.spold;market for tetrachloroethylene;RER;tetrachloroethylene
e0aa763c-b74d-5d5b-98a4-af54ecb4fc3a_105707e8-7b2d-58a5-aa54-a6a298327688.spold;inorganic nitrogen fertiliser, as N to generic market for organo-mineral nitrogen fertiliser, as N;GLO;organo-mineral nitrogen fertiliser, as N
078e2c92-479d-5aef-a74c-0a045976f67a_ef02b2fa-d013-4ed0-9212-092f679b0685.spold;treatment of sewage sludge, 97% water, WWT, WW from potato starch production, landfarming;CH;sewage sludge, 97% water, WWT, WW from potato starch production
02e65273-af14-5752-b227-ab669de32f90_e7c72290-eba0-41ef-933d-7bf8583f1da7.spold;market for used internal combustion engine, passenger car;GLO;used internal combustion engine, passenger car
40c18b0f-9b97-5e37-8d6b-23d17622b132_87967b5e-0e94-44b6-b9e0-328c747bd329.spold;market for heat and power co-generation unit, 200kW electrical, diesel SCR, components for heat only;GLO;heat and power co-generation unit, 200kW electrical, diesel SCR, components for heat only
3fa4133a-beb1-5d4c-8553-70b013d3d569_48d0dc93-d3ad-4fdd-b6a7-3b8f63023004.spold;transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO5, carbon dioxide, liquid refrigerant, freezing;GLO;transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO5, carbon dioxide, liquid refrigerant, freezing
5fb1584d-b55e-5934-975a-d0446f819385_79b268ec-9d31-41d2-9bc0-fb12ae0d39fc.spold;cocoa bean production, sun-dried;RoW;cocoa bean
48b7ef06-9559-5cb9-b8b0-f7fae6bc5bb5_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;market for land tenure, arable land, measured as carbon net primary productivity, perennial crop;CO;land tenure, arable land, measured as carbon net primary productivity, perennial crop
c5dd2395-df0c-5225-9f12-d7a62872fd5a_a8523835-3905-4e3f-9e2f-ae1d8cad0317.spold;transport, freight, lorry 7.5-16 metric ton, unregulated;BR;transport, freight, lorry 7.5-16 metric ton, unregulated
fcbb12c8-d262-5cbc-94bd-40e7c43ada9a_3a07b27c-f6fb-429a-b8b8-04c9e2fcddd7.spold;market for copper cake;GLO;copper cake
b8dedc40-59ac-5ebc-b4fb-08478b90f6a6_bf0425ee-99c2-488e-9056-3495e9f4e9cb.spold;deep well drilling, for deep geothermal power;JP;deep well, drilled, for geothermal power
da493b81-422d-5064-8369-71dc360e9b76_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;ER;electricity, low voltage
0acaac15-6db8-515e-81f3-545f0c354adf_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from CA-NB;CA-PE;electricity, high voltage
30f444db-0b36-51a4-aaea-f8029b982016_27da8130-82ba-485c-a800-b89efdcb0491.spold;treatment of municipal solid waste, incineration;DE;municipal solid waste
1a8f56b4-5f45-51f8-8292-cf1fcb192c3e_ebb5a65b-75b5-4489-a065-b11b7b8543bd.spold;anode production, paste, for aluminium electrolysis;UN-OCEANIA;anode, paste, for aluminium electrolysis
98a0b7a7-9556-5eb0-85b4-2b557efbe285_eee3d813-2a39-4b3e-ac01-672b1c17b568.spold;treatment of decommissioned tram track;RoW;decommissioned tram track
c51dbeac-dcb7-5016-bf52-031712ffa8f1_a873567a-d299-40bd-a8a7-640b31921c11.spold;photovoltaic mounting system production, for slanted-roof installation;RoW;photovoltaic mounting system, for slanted-roof installation
f1ec8278-ae3e-5689-9474-b89058ca9175_e45a29f8-34d6-4aac-bf03-b8d729b0099b.spold;pipeline construction, petroleum;RER;pipeline, petroleum
47e45d82-4879-5173-8010-09fbc7add71e_550f6b4b-1612-4e72-b13a-4e000df4c4ef.spold;cyanoacetic acid production;RoW;cyanoacetic acid
1d59eb53-d7d6-5488-889f-797b4572f2db_f40a9f3c-c6e1-4033-b644-2403290ecd5a.spold;nuclear spent fuel reprocessing facility construction;RoW;nuclear spent fuel reprocessing facility
ae7eaaca-f672-5783-bf34-cec152cd96fa_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, lignite;DE;electricity, high voltage
659cb56d-114d-5a15-b45b-f8e876a13d12_6e74937e-b691-4c49-9b8f-5ba44d7c081d.spold;market for electric arc furnace slag;IN;electric arc furnace slag
d14eab06-f385-5a0a-b473-5ac87bc73347_d31f63ad-5605-4fd9-ac76-ab975b489dfa.spold;market for tyre wear emissions, passenger car;GLO;tyre wear emissions, passenger car
4540b7ad-8b8d-5ef4-b333-02ced3e4f6f1_f94ab6e8-791f-42e8-9773-039e41a61933.spold;brass turning, average, conventional;RER;brass removed by turning, average, conventional
a882179e-e73c-5f72-9123-e6d40916c714_b6abeedb-cebf-4b0d-943a-2980192bfc07.spold;market for waste polyvinylfluoride;CH;waste polyvinylfluoride
e5881208-6d60-53d2-8130-03da819c245d_1e379992-4b74-4a49-8226-517a45f2053c.spold;chromium steel milling, average;RER;chromium steel removed by milling, average
0cccb23b-cad8-5b44-8c4e-70bafdf40f86_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;natural gas, high pressure, import from RU;DE;natural gas, high pressure
6cd5167a-7f04-51b5-8103-925afa45c3a1_b167bcef-715e-4136-a743-2fae79a086d3.spold;market for nylon 6-6;RoW;nylon 6-6
3b747b06-c3dd-5384-a39a-2169d744b933_bd9f3f8b-c561-4604-b683-4e53f704bd02.spold;market for methyl acetate;GLO;methyl acetate
44c1b5f6-7cbe-517b-b2b9-2889c6ade964_f4439eab-25f5-4cc0-b566-957bfe0e2d82.spold;market for bitumen seal;GLO;bitumen seal
f23a8e44-847a-5c49-9e93-ecadb491de3e_7c4dafff-fe18-45c0-92e4-857950032abb.spold;nutrient supply from potassium chloride;RER;inorganic potassium fertiliser, as K2O
fe08246f-4566-5da2-ad5a-27840a1f95c6_0818abb1-d7ce-4ac6-b6e1-2e7b51a1ea9e.spold;market for fibre, cotton;GLO;fibre, cotton
c68f6d51-8f54-5bff-8f81-d1605e02872c_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, reservoir, non-alpine region;IN-RJ;electricity, high voltage
bead243b-e9ab-5e55-8290-41ce837da9df_dc30fae5-c1a6-4d04-83bd-a3112a397b88.spold;planing, lath, softwood, u=10%;Europe without Switzerland;sawnwood, lath, softwood, dried (u=10%), planed
93c8a6ef-930b-5844-b66e-9fea62329975_b89dadb0-75e9-44fd-8d41-1ec8dcce23b6.spold;light fuel oil, import from RoW;IN;light fuel oil
28f5f0cf-5f38-5d67-803f-3dc3ad8ca6fe_5806d08f-343d-42a0-a2c8-185b7cad5830.spold;market for polystyrene foam slab;GLO;polystyrene foam slab
ba77f227-9b7d-5699-a7c2-f0c44859eaef_1ff576ab-ba77-45cd-af5a-97708507cc75.spold;wood preservation, vacuum pressure method, inorganic salt, containing Cr, outdoor use, ground contact;RoW;wood preservation, vacuum pressure method, inorganic salt, containing Cr, outdoor use, ground contact
4707169a-1afe-5422-9d13-dac1fcd6dd6f_b0176c67-5bc0-462a-8466-4f372f446f7c.spold;market for waste polystyrene;DE;waste polystyrene
773a0262-161f-529d-96ec-d92df1747cae_87a84dc1-502a-4213-a0c7-6ef45e1c520b.spold;market for electric motor, for electric scooter;GLO;electric motor, for electric scooter
48bdc09a-3005-5145-ad94-a580689ce7eb_bd4b5819-02c6-41c3-97ea-a91f14b3e0bc.spold;treatment of waste brick, sorting plant;Europe without Switzerland;waste brick
2aef323d-a6bb-5e2e-a1a0-9cf9fc5cb310_69b3d58f-ddde-59c4-a78d-2ededd641aab.spold;clear-cutting, grassland to arable land, forest, intensive;BR-TO;land tenure, arable land, measured as carbon net primary productivity, forest, intensive
5705ffff-12c0-5dbc-a170-cc27afeb4eac_d51e5a32-c20a-4da6-8d58-31f344b50c00.spold;market for waste graphical paper;DK;waste graphical paper
70f870cb-ee65-5df6-9f9a-51fb4ccaafce_9f999529-6d68-45a6-b35f-dffc79a362df.spold;market for canal;GLO;canal
2cf7cdec-b9e8-5305-bffe-ab2270e6d74a_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;HU;heat, district or industrial, natural gas
6621b1ee-f783-5e5a-9633-d90833687b78_1d32b849-121f-4d23-853c-fa2bf55c42e9.spold;land use change, annual crop;BR-AM;land use change, annual crop
88a56eb7-d35a-5c89-9f0b-be85feb0c317_064de167-b110-483c-8c4f-c9307417b2d1.spold;market for urea formaldehyde resin;RoW;urea formaldehyde resin
7c85eb9f-110c-5d75-85c4-31f6d9d7046e_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;GR;heat, district or industrial, natural gas
93120583-a04a-5bef-9c04-4b9fb95c48a8_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat production, softwood chips from forest, at furnace 5000kW, state-of-the-art 2014;CH;heat, district or industrial, other than natural gas
23b9626b-d8f4-5b16-bd4d-a0e91fc1f6f6_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, oil;US-ASCC;heat, district or industrial, other than natural gas
5c9cc375-2239-5896-a959-8f7d42169f9d_1f54e81e-a5bb-482d-b50e-51018d16909d.spold;market for polar fleece, energy use only;GLO;polar fleece, energy use only
bba8cc47-33bd-597b-adbe-ee3ebb199b7e_508155f4-0601-4a0b-be0f-9ac7d558605a.spold;dewatering of ethanol from biomass, from 95% to 99.7% solution state;US;ethanol, without water, in 99.7% solution state, from fermentation
69fd0084-56d3-5d4e-8142-b251e04f592b_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, nuclear, pressure water reactor, heavy water moderated;RoW;electricity, high voltage
2e4063b1-2e87-5513-b307-3a55e7f8ccdb_c59a5976-9a34-40b7-8874-f62b300c21e8.spold;sputtering, indium tin oxide, for liquid crystal display;RoW;sputtering, indium tin oxide, for liquid crystal display
6554de3a-0217-5ab6-b4c0-18af1e7fa427_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;market for land tenure, arable land, measured as carbon net primary productivity, perennial crop;BR-DF;land tenure, arable land, measured as carbon net primary productivity, perennial crop
0bac23d2-ae1a-51fc-9c97-f838cbf7a882_7c4dafff-fe18-45c0-92e4-857950032abb.spold;market for inorganic potassium fertiliser, as K2O;IN;inorganic potassium fertiliser, as K2O
d8528b9a-2bcd-5e50-8fab-a0c4a153d64c_5d954e5c-1e6d-4f78-9fc3-d3857b7892cb.spold;electricity production, coal, aluminium industry;RoW;electricity, high voltage, aluminium industry
231e1a77-a4ae-5a3d-92f7-90c9892d959e_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from IN-Southern grid;IN-Western grid;electricity, high voltage
c2850741-f051-5da2-8f03-33e7cbac64a7_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;market for land tenure, arable land, measured as carbon net primary productivity, annual crop;NL;land tenure, arable land, measured as carbon net primary productivity, annual crop
6b024c51-c405-5c16-abf0-4b54af44c75d_66850689-b6dd-4d74-848f-f2ba57ddc9ab.spold;green manure growing, organic, until April;RoW;green manure, organic, until April
5ee87c40-6185-5883-a063-750c1e962657_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;land already in use, annual cropland to perennial crop;ID;land tenure, arable land, measured as carbon net primary productivity, perennial crop
3883f95f-bb1c-5a7d-aa24-ff082628e2c9_533392d3-8fa6-44bb-9b79-b14c0a0e66e0.spold;market for diesel, burned in diesel-electric generating set, 18.5kW;GLO;diesel, burned in diesel-electric generating set, 18.5kW
6f54b557-7498-5bd4-ab52-4ed8d132dcc3_d31f63ad-5605-4fd9-ac76-ab975b489dfa.spold;treatment of tyre wear emissions, passenger car;RoW;tyre wear emissions, passenger car
a0c10b62-74a9-50cb-bf18-0172d315063e_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;NO;heat, district or industrial, other than natural gas
8bde24b6-7f41-503c-a1a3-be6600714022_eebb0924-cf1b-43a6-bdd4-c1a322ace5a0.spold;market for wheat bran;ZA;wheat bran
5efc2765-ee23-58a3-9145-6bf50fba73d0_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction;BR-North-eastern grid;heat, district or industrial, other than natural gas
bdf7cb0b-73d1-52cb-beb0-aff5232cd151_5f855941-74ab-4d1d-9128-c52f680dc86e.spold;white spirit production, petroleum refinery operation;CO;white spirit
67151e1e-abeb-54ea-bb9d-2583aee9b0f3_7ee0ddc3-924d-4339-b9bf-7856af6a698f.spold;market for waste polyethylene;SI;waste polyethylene
ea082f9e-2b8f-566b-b95d-19aafb43e232_24f97b30-3d67-4365-9c84-341a83a053f1.spold;market for iceberg lettuce;GLO;iceberg lettuce
f83f16b0-46cd-54b9-a293-0739a763ec56_a828014d-70de-4b8d-9ba6-5005a84af7b5.spold;market for exhaust air valve, in-wall housing, plastic/steel, DN 125;GLO;exhaust air valve, in-wall housing, plastic/steel, DN 125
aee34b21-87ad-5d65-b07a-58561795acdc_e5fb2187-c16c-42b6-b5d2-114412467245.spold;impact extrusion of steel, warm, initial warming;RER;impact extrusion of steel, warm, initial warming
