amount;unit;comment;flow;name;location
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;DE
0.036;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;0d3eda5a-4601-4573-9549-0701c459ab88;market for hard coal;RU
13.5;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;cc7e810b-79d2-4c9c-96e6-60a3c739952c;market for transport, helicopter, LTO cycle;GLO
0.362;EUR2005;"According to Industrial Commodity Statistics Yearbook 2005, volume 1. Physical Quantity Data. UN. New York 2008 (hard copy ). The price is for the highest producing country in EU27 where the data are present (Italy) and soap; paper, wadding, and similar, covered with soap or detergent. US$ converted to  according to http://en.wikipedia.org/wiki/Table_of_historical_exchange_rates downloaded 30 June 2009.";17e163ef-4e16-4368-83f3-9d6faaf6ae3b;market for palm oil, crude;GLO
0.127;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 Import/Export data (total trades (USD) divided by total weight (kg) in EU27, USA, China, Japan and India) from UN Commodity Trade Statistics Database (http://data.un.org/Explorer.aspxDatabase [Accessed 2 July 2010]). Commodity: Hydrogen chloride (hydrochloric acid).;3ab60559-40d3-42e4-9cac-476a519098fa;allyl chloride production, reaction of propylene and chlorine;RER
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, combined cycle power plant;ZA
1.57;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: ecoinvent v2 report 'Bioenergy', chapter 'Biogas', page 188;031dd5ec-b11e-4092-9f92-5329f1cc580f;fluorescent whitening agent production, distyrylbiphenyl type;RoW
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;BR
0.113;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices for World Import/Export (USD/cubicmeter) from FaoStat (http://faostat.fao.org/site/626/default.aspx#ancor, [accessed 10th June 2010]) Commodity: 'Chips and Particles' assuming this is for air-dry chips (10% water on a dry matter basis at 650 kg/m3) and no price difference for water content (i.e. assuming air-drying).;aa447135-9cc5-4f34-9385-ca2a0ae70d3c;suction, shavings, softwood;RoW
0.0761;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;a8b337d2-72d7-4cec-a2ab-a105661011c1;transport, freight, small lorry with refrigeration machine, EURO6, R134a refrigerant, cooling to generic market;GLO
0.1139;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;48d0dc93-d3ad-4fdd-b6a7-3b8f63023004;market for transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO5, carbon dioxide, liquid refri(...)_7;GLO
16379010.492588;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;b2c93044-6228-4950-833f-230346726d61;market for heat transport fluid system, solar thermal parabolic trough, 50 MW;GLO
0.34;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 282890 Hypochlorites nes, chlorites & hypobromides of metals. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;96501bb6-a68f-41f5-a067-92137e816e05;sodium hypochlorite production, product in 15% solution state;RER
1.27;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application. Cross-reference: The consumer price for dioxane is 506 EURO for 6kg. (http://www.sigmaaldrich.com/catalog/product/sial/296309?lang=de&region=DE&gclid=Cj0KEQjwt763BRDZx_Xg3-Pv2cABEiQAoDfeGKV46cnI0hDLO6Vwj-mHto7QuQMBP1GeTZhYP8iaZUMaAmZ38P8HAQ , accessed 20160421);bb14c937-fb75-430a-bb90-128536904e85;dioxane production;RoW
1684200.0;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;5b8f9aa6-d6f1-4db4-9831-77a3eac665c2;market for mechanical treatment facility, waste electric and electronic equipment;GLO
4.46;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;5784188e-2165-4f47-9926-06735ab10e2d;market for machine operation, diesel, >= 74.57, underground mining;GLO
