amount;unit;comment;flow;name;location
5.95;EUR2005;From '_66 Machinery and equipment n.e.c.' EU27' in EU & Dk IO database 2003.;0c826417-e870-4c43-95c4-b38ff2ff47d2;market for excavation, hydraulic digger;GLO
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, run-of-river;CA-AB
0.731;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 730640 Pipes and tubing, stainless steel, welded. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;7dd1dea7-88cc-47fa-900b-c9eb0dbfe819;market for chromium steel removed by milling, large parts;GLO
0.02121;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;fbce5f8a-db27-46c2-8975-fc3d7dd9ff58;operation, computer, desktop, with liquid crystal display, standby mode;Europe without Switzerland
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;IE
0.593;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;090f56b8-6a83-48c1-ae26-234d04771e53;market for transport, freight, light commercial vehicle;RoW
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;d69294d7-8d64-4915-a896-9996a014c410;market for electricity, low voltage;ES
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, hydro, reservoir, import from France;CH
0.614;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: ecoinvent v2 report 'Bioenergy', chapter 'Biogas', page 188;f598c5db-f614-47c6-a037-2ab56003e360;benzene production;RoW
0.01408;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 252100 Limestone materials for manufacture of lime or cement. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;6dff6412-4b37-4689-8187-f07be186feef;market for limestone, crushed, for mill;RoW
0.0751;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;e5fb2187-c16c-42b6-b5d2-114412467245;impact extrusion of steel, warm, initial warming;RER
1.86;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application. Cross-reference: The consumer price for dimethyl malonate is 102.5 EURO for 1kg. (http://www.sigmaaldrich.com/catalog/product/aldrich/136441?lang=de&region=DE&gclid=Cj0KEQjwt763BRDZx_Xg3-Pv2cABEiQAoDfeGM-xyZ3PYw6FLkmVdizVWz3MCm6WhTTzNRZ6YDlwu_gaAh6r8P8HAQ , accessed 20160421);0b0a4567-b987-4ad6-a338-7c282bd9eb14;dimethyl malonate production;RER
0.1;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;electricity voltage transformation from high to medium voltage;CA-ON
1.29;EUR2005;Calculated from EU prices by use of exchange rates.;d585421f-a3a1-45bc-bd94-188f65865b9c;polyethylene terephthalate, granulate, amorphous, recycled to generic market for amorphous PET granulate;RoW
160.0;EUR2005;"Expert judgement (Urs Luginbühl, Swiss Sawmilling industry, personal communication in June 2014). Cross-reference; FAOSTAT (accessed 20140428). The price is calculated by using data on total world import quantity (m3) and import value (1000 USD), year 2005. 109432798 m3 of Sawnwood (C) - coniferous was imported in the world in 2005. The import value was 22249842000 USD. The calculated price is thus (22249842000/109432798=203*0.8=) 164 Euro.";239eca69-2df8-4065-ae2c-9d92585acebd;import of sawnwood, paraná pine from sustainable forest management, kiln dried;RER
0.04351;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;581eb7c5-e0eb-4213-8512-81220c555c60;market for transport, freight, lorry with refrigeration machine, 7.5-16 ton, EURO4, carbon dioxide, liquid refri(...)_12;GLO
0.02161;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: ecoinvent v2 report 'Bioenergy', chapter 'Biogas', page 188;6eb8dc11-5ac4-4538-a1f1-95463b640ea5;market for energy and auxilliary inputs, metal working factory;GLO
151.0;EUR2005;"Expert judgement (Urs Luginbühl, Swiss Sawmilling industry, personal communication in June 2014). Cross-reference; FAOSTAT (accessed 20140428). The price is calculated by using data on total world import quantity (m3) and import value (1000 USD), year 2005. 109432798 m3 of Sawnwood (C) - coniferous was imported in the world in 2005. The import value was 22249842000 USD. The calculated price is thus (22249842000/109432798=203*0.8=) 164 Euro.";2669baa0-c363-4ba4-bb4d-6c7cff61d241;market for sawnwood, softwood, dried (u=20%), planed;RER
1.27;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org, accessed 20140430). UN comtrade category: 7325 Cast articles, of iron or steel nes. Using exchange rate of 1EURO = 1.209 USD. Average (weigheted by the NetWeight of the import) of price of import into 5 main markets (EU, US, IN, JP, and CH). Data for the year 2005.;abe39906-f4b7-447d-a8cb-1d7ab01add84;market for cast iron removed by drilling, conventional;GLO
0.193;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;c0d30387-3590-45d5-91a2-4fe5014b759d;market for drying of bread grain, seed and legumes;GLO
11.1;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: estimated at 85% of sorted scrap;7785d094-3029-46c4-a592-a639174858df;glider production, passenger car;GLO
0.115;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;9c04fadb-8acc-4ec9-8430-e3013df33e7f;market for transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO3, R134a refrigerant, cooling;GLO
0.137;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;4d5f8ab4-0fc9-4eeb-b7db-e4ba74d6ee72;maize grain, feed production, Swiss integrated production;CH
1.26;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application. Cross-reference: The consumer price for isopropylamine is 54.1 EURO for 2.5kg. (http://www.sigmaaldrich.com/catalog/product/aldrich/59330?lang=de&region=DE&cm_sp=Insite-_-prodRecCold_xviews-_-prodRecCold10-3 , accessed 20160421);d335f16b-b126-4a15-84e6-5fd50eab80e1;isopropylamine production;RoW
37.1;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;17f63373-8ae5-425f-aee3-a03d49e0518e;market for dried roughage store, non ventilated;GLO
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;RU
1.69;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;c3d0ee4c-4e20-4b5c-8ff8-827400a011e0;fava bean seed production, organic, for sowing;RoW
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;treatment of blast furnace gas, in power plant;IT
0.539257637566;EUR2005;"Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 30242 Fish; fresh or chilled, anchovies (Engraulis spp.), excluding fillets, livers, roes, and other fish meat of heading 0304. Year 2014. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 3 main markets (EU, US and CN).";9c563baa-b91f-4f34-a0c4-9303ffa71870;market for landed anchovy, fresh;PE
0.01545;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;52a8f3c4-df5d-4f18-830b-985bcd8ac830;market for transport, freight, lorry >32 metric ton, EURO6;RER
0.0108;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;7cb72345-4338-4f2d-830f-65bba3530fdb;meat and bone meal to generic market for protein feed;CH
0.02121;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;fbce5f8a-db27-46c2-8975-fc3d7dd9ff58;operation, computer, desktop, with liquid crystal display, standby mode;CH
129000.0;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;1e278342-7e3b-426d-b000-58eab8104573;market for limestone quarry infrastructure;GLO
0.0106;EUR2005;"EU27 I/O  database(in the 'EU & DK Input Output Database' (available in SimaPro)); -79 Building, non-residential EU 27 (calculated to be 38.169 EUR2003/kg). Based on consumption of  (_53 Iron basic, virgin, EU27;7.25517782294095E-3 kg/EUR building; 0.45 EUR2003 per kg DS), (_61 Iron, after first processing, EU27;5.8766830719783E-3kg/EUR building; 0.62 EUR2003 per kg DS), (_65 Fabricated metal products, except machinery, EU27; 8.9167022775554E-3 kg/EUR building; 3.63 EUR2003 per kg DS) and (_66 Machinery and equipment n.e.c., EU27;4.15071881936446E-3 kg/EUR building; 5.71 EUR2003 per kg DS) -260 kg";983b90f3-5b19-4666-9fcc-40e6a8bcd1b3;market for floor heating from air-water heat pump;RoW
0.1141;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;7ca92029-c7f2-4db1-bd24-3db5834a34f9;market for transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO6, carbon dioxide, liquid refr(...)_13;GLO
604.983916788961;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;d22df548-aa91-4659-9fbd-2a66c3c34a05;purse seiner construction, steel;RoW
0.0615;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 2523 Cement (portland, aluminous, slag or hydraulic). Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;172acea4-6658-44ee-a07f-023f3fcbc1af;market for cement, blast furnace slag 18-30% and 18-30% other alternative constituents;RoW
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat production, softwood chips from forest, at furnace 300kW;CH
10.4;EUR2005;Calculated from EU prices by use of exchange rates.;a0502158-185f-4988-9d7d-2312e2c06f43;treatment of used Li-ion battery, pyrometallurgical treatment;GLO
6.27;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;6c365ae3-f8cb-4aff-8709-afea7fbf0a40;sowing;CH
0.685;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 730640 Pipes and tubing, stainless steel, welded. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;02a08ad3-a2d4-4d88-bbdc-f4c378f38b2b;chromium steel drilling, conventional;RoW
1.19;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 730640 Pipes and tubing, stainless steel, welded. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;5f166bcc-ca8e-48b3-a954-85e4ba3a0cea;market for chromium steel removed by turning, primarily dressing, computer numerical controlled;GLO
0.11;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 281121 Carbon dioxide. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;ef644ee9-9e11-4442-9c96-a29f8528dde7;market for carbon dioxide, liquid;RoW
0.452;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;d50f0afb-0fac-404e-80c3-2e9c0daee651;market for rainwater mineral oil storage;RoW
0.1;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: Price for industrial users from IEA Key world energy statistics 2004 (www.iea.org). In addition, regarding label-certified electricity, the Swiss government has a market instrument for renewable energy which is calculated as the difference between the market price and the production price. This was started in 2009 and is 0.45 Rp/kWh (http://www.bfe.admin.ch/themen/00612/02073/index.html?lang=de). Therefore, the production price of label certified energy is assumed to be the supplyer price plus the 0.45Rp/kWh.The unit conversion from CH to EUR is based on the ecoinvent unit conversion file (1 CHF2005 = 0.644 EUR2005).;637ee275-a239-4dcb-b084-abfa110dd65b;market for electricity, for reuse in municipal waste incineration only;ES
0.968;EUR2005;Calculated from EU prices by use of exchange rates.;c52e25ea-33ba-4df1-8f49-e5f6a7f7c7a7;methanol to generic market for solvent for chromatography analysis;GLO
1.1;EUR2005;"Literature data. Production costs from ""Profile on Acetylene Plant"", retrived from: http://www.ethioembassy.org.uk/trade_and_investment/Selected%20Investment%20Project%20Profiles/Manufacturing/Chemicals%20and%20Pharmaceuticals/Acetylene%20Plant.pdf, accessed 20151022. The data is specific for Ethiopia. The date for the document was not found, based on the data the project was conducted in the year 2006.";ac271101-169f-43d6-913e-624d1a1b6683;market for acetylene;RoW
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from BG;TR
0.116;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;31ada85a-050c-45b9-b09d-51397f5d2c0c;market for rye grain, feed, Swiss integrated production;GLO
0.1;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;market for electricity, medium voltage;AO
12398700.0;EUR2005;Convert from EU 27 price to the world by currency exchange rate.;3f521fb7-d13e-4405-848e-aa0dd5a9322f;market for anaerobic digestion plant, for biowaste;GLO
265.0;EUR2005;"Expert judgement (Urs Luginbühl, Swiss Sawmilling industry, personal communication in June 2014). Cross-reference; FAOSTAT (accessed 20140428). The price is calculated by using data on total world import quantity (m3) and import value (1000 USD), year 2005. 109432798 m3 of Sawnwood (C) - coniferous was imported in the world in 2005. The import value was 22249842000 USD. The calculated price is thus (22249842000/109432798=203*0.8=) 164 Euro.";b701e14a-c19d-4685-8b9d-6630f1b9dde4;beam, hardwood, raw, kiln drying to u=10%;CA-QC
2.47;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;44ea8a61-e589-4693-9d8c-03c5d7aa08f7;market for recultivation, bauxite mine;GLO
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, run-of-river;CN-SH
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;JP
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, combined cycle power plant;IN-TN
0.681;EUR2005;Temporary price data.Same price as basic steel from European Union statistics;60accf98-93cd-478f-afbf-6d9c4df9af9a;steel turning, primarily roughing, computer numerical controlled;RoW
0.053;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 2523 Cement (portland, aluminous, slag or hydraulic). Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;ec23da1b-e5fa-4f01-bd2c-3233fece2175;cement, alternative constituents 6-20% to generic market for cement, unspecified;Europe without Switzerland
0.666;EUR2005;Temporary price data.Same price as basic steel from European Union statistics;925337ba-f57d-4ada-8ef3-41c16179f413;market for steel removed by milling, large parts;GLO
0.0433;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;f10b8722-4be1-43d5-b17d-c51ad0e29d29;deep drawing, steel, 10000 kN press, automode;RER
0.115;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;29a43d36-47b0-4e87-8b94-0166be17bb4d;market for rye seed, for sowing;GLO
52764800.0;EUR2005;Upscale from EU 27 to the world by PPP (0.8458 in 2003 and 0,8426 in 2004);3736d0b4-90f9-4076-9d13-468bf0ae04e4;anode factory construction;RoW
1.84;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;1ff7f238-0259-4b52-8c62-503a50be5a46;ethoxylated alcohol (AE3) production, coconut oil;RoW
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, combined cycle power plant;CL
0.0901;EUR2005;"Calculated value. The price of wood chips which are used for wood pellet production is 48.76 Euro/m3 (FAOSTAT database; http://faostat.fao.org/site/626/DesktopDefault.aspx?PageID=626#ancor). The density of the wood pellet is 650 kg/m3. It is estimated that processing the wood chips into a pellets will add 20% to the value of the pellets.";249c83b0-ff03-45aa-9a5c-f7a58d0ff6e6;market for wood pellet;RER
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;d69294d7-8d64-4915-a896-9996a014c410;market for electricity, low voltage;MA
0.004;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;54894ebe-5eae-4fd7-8d35-f715e15c673b;cement production, blast furnace slag 31-50% and 31-50% other alternative constituents;Europe without Switzerland
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, 1-3MW turbine, offshore;ES
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;OM
1.44;EUR2005;"Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 280410 Hydrogen. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN). Cross reference; Literature (http://www.ttcorp.com/pdf/marketReport.pdf). The price of hydrogen, liquid is 5-10 USD/kg.";2da20646-8adf-460b-bd65-c9fc35494b66;market for chicken for slaughtering, live weight;GLO
3.67;EUR2005;Estimated to be the same as in case of aluminium, primary, liquid.;44defed2-3dc7-4d59-b3bc-23dacf1b9140;aluminium, ingot, primary, import from South America;IAI Area, EU27 & EFTA
0.58;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 80550 Lemons (Citrus limon/limonum) & limes (Citrus aurantifolia), fresh. Year: 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;9891d347-28f8-434d-896a-84a19a4c68a6;lemon production;ES
0.365;EUR2005;Estimated to be 10% more than in case of ethanol, without water, in 99.7% solution state, from fermentation, at service station;3a0d77a5-6488-4977-966a-731350be864a;market for ethanol, without water, in 99.7% solution state, from ethylene;RER
0.147;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;6a593531-0c2e-4bf0-8306-a128958eba2d;selective coating, copper sheet, physical vapour deposition;CA-QC
53720.0;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;e38adb33-e7d3-46f9-8f46-d4caf9363f04;market for fuel cell, solid oxide, 125kW electrical, future;GLO
2.28;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 282510 Hydrazine and hydroxilamine, inorganic salts. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;bc029dc2-d952-4f61-970b-193afe897d18;market for hydrazine;RER
36717000.0;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;7473b8ec-7773-4af7-9547-bb1c31bf6877;market for mine infrastructure, underground, non-ferrous metal;GLO
18.4;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: From ecoinvent report, no. 06_XIII,  10, table 5.2, page 32. Based on personal communication with E. Williams in December 2002.;80eda5b6-76c9-41f1-9abc-de1d06482d7a;market for silicon, solar grade;GLO
20600.0;EUR2005;Temporary price data. 2004 price from USGS (2007) Mineral commodity summaries 2007. <http://minerals.usgs.gov/minerals/pubs/mcs/2007/mcs2007.pdf> [Accessed 25 May 2010] for platinum. Price is given in EUR/kg. 1 kg platinum = 4,66E-5 m3 precious metal for jewellery (see dataset platinum to generic market for metal for jewellery);f81a0beb-c567-4e68-8d1a-cf96d707b573;treatment of automobile catalyst;RER
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, reservoir, tropical region;BR
