amount;unit;comment;flow;name;location
7077004.55839148;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;f131b9cf-1930-4f27-af09-2d78a13662e4;market for ceramic factory;GLO
0.0112848672884001;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;83b9ad6d-7c88-4559-9012-a2e4fae07d59;market for milking;GLO
142126.934305255;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;e35c5939-e217-4469-a09c-0c72ecb3b1cb;market for pipeline, natural gas, high pressure distribution network;GLO
0.0548966053898276;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;c3925989-d5ba-46fb-92e7-e7475663613e;hay production, organic, intensive;CH
0.89745589606455;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;a1de1103-7e58-4fe9-bd26-b86ebd3211b3;market for steel removed by milling, small parts;GLO
0.739;EUR2005;"From UN data (http://data.un.org/Data.aspx?q=polyethylene&d=ComTrade&f=_l1Code%3a40%3bcmdCode%3a390120); Polyethylene HDPE has gravity >0.94 from http://www.dynalabcorp.com/technical_info_hd_polyethylene.asp.";b685192a-e033-421e-9074-8fe7cb176046;polyethylene, high density, granulate, recycled to generic market for high density PE granulate;RoW
3.38;EUR2005;From UN trade database. http://data.un.org/ Import data from the largest economies of the world are used (Brazil, India, USA, China, Japan and EU-27).  Commodities: 'Acrylic or vinyl polymer paint or varnish, non-aqueou', 'Polyester based paints, varnishes, non-aqueous medium' and 'Polymer based paint, varnish in non-aqueous medium ne'.;4bf60736-bc87-4e3d-8d34-ea8bcc46f551;soy-based resin production;US
30.3;EUR2005;"Average 2005 prices for EU27, USA, China, Japan and India from Import/Export data (US$ and tonnes) in UN Commodity Trade Statistics Database;  Commodity:  Zirconium, articles thereof, waste or scrap";7f3ef328-91c4-4039-aabc-8e7ce0842806;zirconium oxide production;AU
18.8728448785157;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;13bc97ac-debd-45b3-9933-3bf8b21137cb;cathode production, NMC111, for Li-ion battery;CN
0.693;EUR2005;UN import prices. From UN trade database. Category: 'Refractory bricks etc >50% alumina or silica'.;b230aa6e-cc36-4b60-bed5-1775d3fdc677;market for refractory, high aluminium oxide, packed;GLO
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat production, wood chips from industry, at furnace 5000kW, state-of-the-art 2014;CH
3.06180681629864;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;7d33e24d-dec8-4261-b1d6-09edd9d45bf6;market for brass removed by turning, primarily roughing, conventional;GLO
0.109;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: Same prices per energy output as natural gas, based on the proportional lower heating value (2/3 that of natural gas);18e1cfa1-498b-4d93-bace-44cd2ae12596;market for biogas;CH
0.268;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: Source: International Energy Agency (http://wds.iea.org/WDS/TableViewer/tableView.aspx downloaded 4 July 2009) for Germany excl. Taxes, applying fuel oil density of 0.944 kg/litre;b89dadb0-75e9-44fd-8d41-1ec8dcce23b6;light fuel oil, import from RoW;BR
0.7691395269;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;a5bf7510-836f-4cae-8c8d-3cd4e7ac87db;market for benzyl chloride;RoW
0.186990684061516;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;6bcb7d07-3c26-45c4-a87a-ead2ac75a66a;market for transport, passenger car, large size, diesel, EURO 4;GLO
1.28173513906413;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;6d874a27-bc1e-45a5-8dcd-7d0754ee17d1;market for cast iron removed by turning, primarily roughing, conventional;GLO
1.11158031203636;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;7ea592df-7f46-4f29-9056-874760d3f37c;sodium phenolate production;RER
1125.53395962693;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;847db7e2-b84f-40ed-89ba-cede5b6c30c6;air input/output unit production, heat and power co-generation unit, 160kW electrical;RoW
0.241;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices are calculated on basis of Import/Export data (tonnes and US$) from UN Trade Statistics Database (http://data.un.org/Browse.aspx?d=ComTrade, accessed 7/7-2010). N, P2O5, or K2O content (http://www.fertilizer.org/ifa/Home-Page/STATISTICS/Conversions-factors);5321a299-0c03-4bfc-9dda-d020456f6b2e;market for inorganic phosphorus fertiliser, as P2O5;VN
0.1;EUR2005;For paper and board waste the price, in 2005, according to [http://ec.europa.eu/eurostat] is about 1 EUR/kg corresponding to a purchase price of 0.099 similar to the price of UN comodittie: Waste, scrap of paper, board, nes (including unsorted).;8d7c013a-5aca-44d7-8fc4-193844d2953a;market for waste packaging paper;NL
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;DO
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: IEA Key world energy statistics 2004 (www.iea.org/textbase/nppdf/free/2004/keyworld2004.pdf);d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;CN-GD
0.685;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: estimated at 85% of new scrap;cc755744-10f3-4cf9-8d17-fbf308dd5c5a;water works construction, capacity 1.1E10l/year, microstrainer treatment;Europe without Switzerland
0.1;EUR2005;Calculated to be between the price of electricity, high voltage and electricity, low voltage.;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;natural gas, burned in gas turbine, for compressor station;CA-QC
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;US-RFC
39291000.0;EUR2005;Convert from EU 27 price to the world by currency exchange rate.;40f4e275-e29b-421e-a855-2b22c4082407;market for wooden board factory, cement bonded boards;GLO
0.0393652334759346;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;c6efcb32-7437-44c1-bcea-2b6e57ed18ee;market for drying of maize straw and whole-plant;GLO
64.06;EUR2005;Reference: FAOSTAT (accessed 20140112). The price is calculated by using data on total world import quantity (m3) and import value (1000 USD), year 2005. 84002927 m3 of Ind Rwd Wir (C) was imported in the world in 2005. The import value was 6507230.2000 USD. The calculated price is thus (6507230200/84002927*0.8)=64.0629983690925 Euro.;175c29e0-09a0-43ed-a6da-c5f8fc47953f;market for sawlog and veneer log, paraná pine, measured as solid wood under bark;RoW
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;PT
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, deep geothermal;CZ
1.08;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 291712 Adipic acid, its salts & esters. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;a4206b90-e47d-42e9-b695-678b68ea38c7;adipic acid production;RoW
0.473;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices are calculated on basis of Import/Export data (tonnes and US$) from UN Trade Statistics Database (http://data.un.org/Browse.aspx?d=ComTrade, accessed 7/7-2010). N, P2O5, or K2O content (http://www.fertilizer.org/ifa/Home-Page/STATISTICS/Conversions-factors);f5707bdf-f7e2-479b-b3ea-99c04de8a927;nutrient supply from ammonia, anhydrous, liquid;CN
7125.1673735608;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;c1124b0d-32c9-42f4-a123-b48e6ebd2dc5;market for fuel cell, stack solid oxide, 125kW electrical, future;GLO
0.028557963200098;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;8aa5cd19-c1ca-49f1-8efb-c7a28f5ad71f;section bar rolling, steel;RER
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;45fbbc41-7ae9-46cc-bb31-abfa11e69de0;treatment of municipal solid waste, incineration;AT
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, production mix;DK
53.8;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: Price of amount of electronics scrap required (2.7244 kg/kg metal) plus copper treatment costs (23%);df9c0823-333f-4d7e-992f-f238d38a783b;market for metal part of electronics scrap, in copper, anode;GLO
0.5;EUR2005;Temporary https://www.ecoprog.com/fileadmin/user_upload/leseproben/ext_market_report_plastic_recycling_Europe_ecoprog.pdf;2cb0d6c6-349c-46fc-b31f-a036c847a267;treatment of waste plastic, consumer electronics, dismantling, sorting and cleaning, formal sector;IN
0.127;EUR2005;Calculated relative to 'Irrigating' ids 6978. Ecoinvent report 15, top page 65: 1/1200;3f5f5aef-3833-43d4-8b81-44123105afd7;market for irrigation;PH
0.473;EUR2005;Set equal to the price of the corresponding inorganic fertiliser;60e40c5e-8a0e-52f7-8c7f-2664ac536903;nutrient supply from fermentation filtrate;GLO
0.0642;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;7b6256cb-08bf-4a0b-886f-fc14039419c1;potato production;UA
0.0156721413603537;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;52a8f3c4-df5d-4f18-830b-985bcd8ac830;market for transport, freight, lorry >32 metric ton, EURO6;RER
0.00634647471899913;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;a9f48e9a-2cea-4ef5-9d8f-90e001b4ee09;market for strawberry seedling, for planting;GLO
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;market group for electricity, high voltage;CN
110980.249529638;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;e9f3d81d-43dc-484c-9b16-2934618d8724;market for heat and power co-generation unit, organic Rankine cycle, 3MW electrical;GLO
73333.1624490695;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;88d505a1-3996-4b69-941c-ba500a9f0ee5;metal coating facility construction;RER
0.0042;EUR2005;World market value of manure, deflated with barley world market price and consumer price index, based on [http://www.gov.pe.ca/photos/original/af_NM_manconv.pdf].;ed56bc72-4186-40ab-a961-b8c0b49b64c8;fattening of calves for beef production, feedlot;ZA
168.0;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices for World Import/Export (USD/kg) from FaoStat (http://faostat.fao.org/site/626/default.aspx#ancor, [accessed 14th June 2010]) Commodity: 'Wood Pulp +'. A density of 450 kg/m3 was assumed.;6eb408db-980a-4b9e-82a8-b6dca183ec35;pulpwood, softwood, measured as solid wood under bark, import from Europe without Switzerland;CH
0.093;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: Assumed to be 10% less than for sorted waste paper;f70c1877-6db5-4024-b260-69f50314b40c;market for waste paper, unsorted;CH
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;1125e767-7b5d-442e-81d6-9b0d3e1919ac;heat and power co-generation, natural gas, 200kW electrical, lean burn;CH
3.94628247038009;EUR2005;"Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application. Cross-referenced; Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org) is 2.6 Euro/kg. UN comtrade category: 740322 Copper-tin base alloys, unwrought. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).";2fe4096e-1e4c-4235-853e-f00afc21adca;bronze production;CH
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from CA-MB;CA-ON
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;71e2f1db-a2c5-44d0-8337-dfff15be974d;treatment of coal gas, in power plant;CA-ON
0.0212573700974157;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;08b50381-c9ae-49ae-b279-5495b9f8f14a;operation, computer, desktop, with liquid crystal display, office use;CH
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, deep geothermal;HU
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: IEA Key world energy statistics 2004 (www.iea.org/textbase/nppdf/free/2004/keyworld2004.pdf);d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;IN-DL
854475.26233843;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;c63b53d7-ad85-4b20-9057-cba8d36205ed;market for aircraft, belly freight, short haul;GLO
250.0;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices for World Import/Export (USD/kg) from FaoStat (http://faostat.fao.org/site/626/default.aspx#ancor, [accessed 14th June 2010]) Commodity: 'Wood Pulp +'. A density of 670 kg/m3 was assumed.;aed42e37-62bc-4f3f-a527-b92f5187c0e8;market for pulpwood, hardwood, measured as solid wood under bark;Europe without Switzerland
3.67;EUR2005;Calculated from EU prices by use of exchange rates.;3ede4edc-b278-40dc-8007-0c574aff0739;market for aluminium, primary, liquid;GLO
1.29;EUR2005;Estimated price to be the same as polystyrene, general purpose.;0930efae-d130-40c6-95bf-8e4966913dc8;polystyrene production, extruded, CO2 blown;CA-QC
0.113;EUR2005;Calculated based on data from FAOSTAT (accessed 20140429). The price is calculated by using data on total world import quantity (m3) and import value (1000 USD), year 2005. 40461924 m3 of Chips and Particles was imported in the world in 2005. The import value was 3022227000 USD. The calculated price is thus (3022227000/40461924=74.7*0.8=) 62.2 Euro/m3. It is estimated, that the chips and particles are half hardwood (of density 650 kg/m3) and half softwood (of density 450 kg/m3), thus the remaining mixture has a density of 550 kg/m3. The recalculated price is (1/550*62.2=) 0.11 Euro/kg. Using the same approach the calculated price for 2010 was 0.123 Euro/kg.;525254ec-0119-4003-b3ae-a700eefff925;market for shavings, hardwood, measured as dry mass;CA-QC
0.1;EUR2005;Estimated to be the same price as in case of electricity, medium voltage.;637ee275-a239-4dcb-b084-abfa110dd65b;market for electricity, for reuse in municipal waste incineration only;RoW
0.00311719977918821;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;01a057ac-2e84-43d3-8017-1af3a47b84c1;market for transport, freight, sea, container ship with reefer, cooling;GLO
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, production mix;CA-NU
0.00758;EUR2005;Value is calculated based on the iron content of this material in combination with the price for iron ore concentrate on a per kg iron basis.;e7f3cc01-e67c-5d20-8254-6786322c0c77;market for blast furnace sludge, for recovery;RER
40.7163821672305;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;245732f4-a5ce-4881-816b-a207ba8df4c8;market for electronics, for control units;GLO
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;45fbbc41-7ae9-46cc-bb31-abfa11e69de0;market for heat, for reuse in municipal waste incineration only;GB
0.034;EUR2005;"Expert judgement (Urs Luginbühl, Swiss Sawmilling industry, personal communication in June 2014). Cross-reference; FAOSTAT database; http://faostat.fao.org/site/626/DesktopDefault.aspx?PageID=626#ancor; Average import/export prices of EU for 'chips and particles'. Price: 48.76 Euro/m3. The density of the wood chips is 650 kg/m3. The price is calculated to be 0.075 EUR/kg.";6d2c81d0-5546-4bc3-a4f4-3e88606d539d;market for bark chips, wet, measured as dry mass;Europe without Switzerland
151.0;EUR2005;"Temporary price data. Calculated as 90% of purchasers price based on: 2004 export prices for the World+ according to: http://faostat.fao.org/site/626/DesktopDefault.aspx?PageID=626#ancor downloaded 28 April 2009; calculated as export value divided by export volume.";9d7bbcc8-687c-4675-ba32-134d3fcc2bcf;market for sawnwood, softwood, dried (u=10%), planed;RoW
0.175018861604341;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;1f4388f9-8a79-452d-8364-802a5bc5f548;market for transport, passenger car, large size, natural gas, EURO 3;GLO
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas;FR
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, production mix;HK
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;45fbbc41-7ae9-46cc-bb31-abfa11e69de0;market for heat, for reuse in municipal waste incineration only;CZ
400.0;EUR2005;based on prices already in the database;ac346633-b838-5e28-b494-0581f963e68d;nuclear fuel factory construction;US
0.241;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices are calculated on basis of Import/Export data (tonnes and US$) from UN Trade Statistics Database (http://data.un.org/Browse.aspx?d=ComTrade, accessed 7/7-2010). N, P2O5, or K2O content (http://www.fertilizer.org/ifa/Home-Page/STATISTICS/Conversions-factors);5321a299-0c03-4bfc-9dda-d020456f6b2e;market for inorganic phosphorus fertiliser, as P2O5;CN
265.0;EUR2005;"Expert judgement (Urs Luginbühl, Swiss Sawmilling industry, personal communication in June 2014). Cross-reference; FAOSTAT (accessed 20140428). The price is calculated by using data on total world import quantity (m3) and import value (1000 USD), year 2005. 25656806 m3 of Sawnwood (NC) - coniferous was imported in the world in 2005. The import value was 9652714000 USD. The calculated price is thus (9652714000/25656806=376*0.8=) 303 Euro.";0ff2e270-7b95-4442-8198-40f472ae5dc8;market for sawnwood, hardwood, raw, dried (u=20%);RoW
0.0408135428778858;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;ae39ee61-d4d0-4cce-93b4-0745344da5fa;market for transport, freight, lorry 7.5-16 metric ton, EURO3;BR
0.00141989003040973;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;f7115764-80ce-425e-9f80-5f034aac4c60;operation, internet access equipment;CH
0.473;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices are calculated on basis of Import/Export data (tonnes and US$) from UN Trade Statistics Database (http://data.un.org/Browse.aspx?d=ComTrade, accessed 7/7-2010). N, P2O5, or K2O content (http://www.fertilizer.org/ifa/Home-Page/STATISTICS/Conversions-factors);f5707bdf-f7e2-479b-b3ea-99c04de8a927;market for inorganic nitrogen fertiliser, as N;PT
151.0;EUR2005;"Temporary price data. Calculated as 90% of purchasers price based on: 2004 export prices for the World+ according to: http://faostat.fao.org/site/626/DesktopDefault.aspx?PageID=626#ancor downloaded 28 April 2009; calculated as export value divided by export volume.";9d7bbcc8-687c-4675-ba32-134d3fcc2bcf;market for sawnwood, softwood, dried (u=10%), planed;RER
1.74499455094702;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;ab0f60cf-75ca-4b4a-85a9-41ab9cf836b5;market for machine operation, diesel, >= 18.64 kW and < 74.57 kW, underground mining;GLO
0.188;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 import price calulated from FAOSTAT (http://faostat.fao.org/site/575/DesktopDefault.aspx?PageID=575#ancor [accessed 2011.01.27] Potash Fertilizers (K20 total nutrients) in kUSD/Mg;7c4dafff-fe18-45c0-92e4-857950032abb;market for inorganic potassium fertiliser, as K2O;AR
