amount;unit;comment;flow;name;location
35.301050448019;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;f76cdd78-e05a-48ac-a7c3-e29abca59fa9;market for furrowing, sugarcane;GLO
265.0;EUR2005;"Expert judgement (Urs Luginbühl, Swiss Sawmilling industry, personal communication in June 2014). Cross-reference; FAOSTAT (accessed 20140428). The price is calculated by using data on total world import quantity (m3) and import value (1000 USD), year 2005. 25656806 m3 of Sawnwood (NC) - coniferous was imported in the world in 2005. The import value was 9652714000 USD. The calculated price is thus (9652714000/25656806=376*0.8=) 303 Euro.";0ad254ff-fb5c-4cd6-b657-4980bcbb7e6e;market for sawnwood, board, hardwood, raw, dried (u=20%);RoW
0.0273344450097692;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;7566f905-29c9-45d6-b2ff-65980f38e3a0;market for transport, freight, train with reefer, freezing;GLO
0.297;EUR2005;"Temporary price data. Calculated as 90% of purchasers price based on: Source: U.S. energy information administration_Independent statistics and analysis: Average daily data of Amsterdam-Rotterdam-Antwerp (ARA) Kerosene-Type Jet Fuel Spot Price FOB (Cents per Gallon) (http://tonto.eia.doe.gov/dnav/pet/pet_pri_spt_s1_d.htm; accessed 2010-07-06). Conversion factors: 0.0038 m3/US gallon; 803 kg/m3.";3990b197-a303-4c36-ae1c-c2ddebaad744;kerosene, import from RoW;CO
0.265;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: Calculated with a factor of 1.38 relative to the crude petroleum price, based on US 1999 relation from the UN Commodity Trade Statistics Database.;27a3ac7b-e31a-48da-84f5-8dbdcb96e565;naphtha, import from RoW;IN
0.188;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 import price calulated from FAOSTAT (http://faostat.fao.org/site/575/DesktopDefault.aspx?PageID=575#ancor [accessed 2011.01.27] Potash Fertilizers (K20 total nutrients) in kUSD/Mg;7c4dafff-fe18-45c0-92e4-857950032abb;market for inorganic potassium fertiliser, as K2O;CA
862960.0;EUR2005;Data from the report in  Energie-spiegel, Facts for the energy decisions of tomorrow N0. 20 /June 2012 from the Paul Scherrer Institut (PSI), table 2. Capital costs for a wind turbine are 1.8-2.5 1000CHF/kWel for a turbine onshore and 2.7-4.0 1000CHF/kWel for a turbine offshore). The average of onshore values is used for onshore turbines and for offshore values to calculate the price of offshore turbines. The capacity of the turbine is used to calculate the price;c6284fb0-4c59-4e1d-8dda-8993cd3356aa;market for wind power plant, 2MW, offshore, moving parts;GLO
0.463776471333334;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;1fb56fd9-e394-4690-b8fe-97147bedbe4e;market for coating, with melamine impregnated paper;GLO
586.0;EUR2005;UN Data. Commodity: Uranium (enriched 235), plutonium compounds, alloys. Average import price (trade/quantity) Germany-France.;3a941c40-94bc-402e-90f3-218ce67b6b81;market for uranium, enriched 3.0%, in fuel element for light water reactor;GLO
0.0108;EUR2005;Based on energy feed, gross content in soybean meal and prices per kg of soybean meal. Assumed soybean meal is the most used feed. Soybean meal 2004 prices for World import/export data (tonnes and US$) from FaoStat statistics (http://faostat.fao.org/site/535/default.aspx#ancor, TRADE)- [Accessed 24 May 2010].  See calculations for protein /energy content;7cb72345-4338-4f2d-830f-65bba3530fdb;cottonseed, organic to generic market for energy feed;RoW
2752098.61952;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;3cc30fa4-8564-443b-9849-8c7b98c60ec8;market for residual material landfill;GLO
2.35988699170536;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;18a6365f-6659-46d3-8e04-85235c2109cb;market for lithium manganese oxide;GLO
0.693;EUR2005;UN import prices. From UN trade database. Category: 'Refractory bricks etc >50% alumina or silica'.;ddf1bc4e-ac9c-4a37-824c-b5dee2dc2d98;aluminium oxide, non-metallurgical to generic market for refractory material, acid;RoW
0.158752119267148;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;648bdb63-6ff5-45e5-bcb4-411296a22c3d;transport, passenger car;RoW
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from HR;RS
0.0444;EUR2005;Calculated based on literature data. The import quantity of sugar beet in 2005 is 803011 ton. The import value is 43094000 USD. The resulting price is (import value/import quantity*0.827=) 0.044 EUR/kg.;560e69eb-413e-49db-8796-3dd103ae8888;sugar beet production;FR
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;71e2f1db-a2c5-44d0-8337-dfff15be974d;market for heat, district or industrial, other than natural gas;CH
0.1;EUR2005;Estimated to be the same price as in case of electricity, medium voltage.;637ee275-a239-4dcb-b084-abfa110dd65b;market for electricity, for reuse in municipal waste incineration only;DE
167938.539959701;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;b35296a0-5be1-4095-9b9b-ac629f3f0920;market for glass etching factory;GLO
0.4;EUR2005;Assumed the same price as diesel, at refinery. According to the International Energy Agency (http://wds.iea.org/WDS/TableViewer/tableView.aspx downloaded 4 July 2009 for purchased data points). The prices are for Germany and excl. taxes, and they are the same for both industry and household. Applying diesel density of 0.844 kg/litre from IEA, Oil information, Documentation for beyond 2020 files.;b80eb2d5-1256-41bb-a61d-83252d0dfd4d;diesel, low-sulfur, import from RoW;IN
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;TT
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: IEA Key world energy statistics 2004 (www.iea.org/textbase/nppdf/free/2004/keyworld2004.pdf);d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;RoW
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: IEA Key world energy statistics 2004 (www.iea.org/textbase/nppdf/free/2004/keyworld2004.pdf);d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;CM
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b;heat production, mixed logs, at furnace 30kW, state-of-the-art 2014;CH
0.188;EUR2005;Set equal to the price of the corresponding inorganic fertiliser;38e5cc37-454c-501b-953b-c7b2125b3c00;market for organo-mineral potassium fertiliser, as K2O;GLO
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hard coal;AR
0.0447876438095379;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;581eb7c5-e0eb-4213-8512-81220c555c60;market for transport, freight, lorry with refrigeration machine, 7.5-16 ton, EURO4, carbon dioxide, liquid refri(...)_12;GLO
0.026;EUR2005;Converted from EU prices by exchange rate.;0ace02fa-eca5-482d-a829-c18e46a52db4;transport, freight train, diesel;ZA
0.57914912839115;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;92b3c2d6-e5bf-4b2e-b2ac-1352d6640b58;fodder loading, by self-loading trailer;CA-QC
0.47;EUR2005;Value retrieved from http://www.chemicals.co.uk/ultrapure-water, accessed 20160126. Reported purchaser's price of 333 pounds for 1000L;2f7ff1bc-5e10-4276-b365-af34a3654eb8;market for water, ultrapure;RoW
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, combined cycle power plant;DE
0.652995103247027;EUR2005;Estimated value. Set to be 90% of tall oil, refined, comment: Average price for imports in 2005 to USA, China, India, Japan and EU-28 according to UN comtrade. Accessible online at https://comtrade.un.org/data/, 11.6.2018;acfc9f7e-a0d7-4120-af03-a1bf03311db0;market for tall oil, crude;GLO
21852451.2910421;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;e349df37-4d2f-4654-bd54-6c68e03b6197;geothermal power plant construction;CR
0.109;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: Same prices per energy output as natural gas, based on the proportional lower heating value (2/3 that of natural gas);18e1cfa1-498b-4d93-bace-44cd2ae12596;market for biogas;RoW
9.86124258753286;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;cb4737ad-692c-4006-9b99-853be76f6ad9;market for tin plated chromium steel sheet, 2 mm;GLO
0.27;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 271111 Natural gas, liquified. Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;1570a766-fe08-427f-94cb-6947995117ec;natural gas production, liquefied;RME
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;1125e767-7b5d-442e-81d6-9b0d3e1919ac;heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;SA
3.47050294361745;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;5c87ce58-1c14-4af2-8bb2-218b118f2240;beryllium hydroxide production;US
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;KR
3.99175080029549;EUR2005;"Assuming 10.7% Te content, price estimated based on Te content of the product and using 5-year market average Te price (2015-2019; USD/kg; USGS [2020]) and converted to EUR2005 (USD2019/EUR2005 exchange rate: 0.62; Official Data Foundation [2020] and Macrotrends [2020]). 

References:
Official Data Foundation (2020). Inflation Calculator [Online]. Available from: https://www.officialdata.org/us/inflation/2005?endYear=2019&amount=1 [Accessed 28/07/2020]
USGS (2020). Mineral Commodity Summaries 2020 [Online]. Available from: https://pubs.usgs.gov/periodicals/mcs2020/mcs2020.pdf [Accessed 28/07/2020]
Macrotrends (2020). Euro Dollar Exchange Rate (EUR USD) - Historical Chart [Online]. Available from: https://www.macrotrends.net/2548/euro-dollar-exchange-rate-historical-chart [Accessed 28/07/2020]";9aef0ec3-670f-460a-8158-e91ed28e1617;market for copper telluride cement;GLO
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, deep geothermal;PH
2.1;EUR2005;"Current price for weaners is R 35/kg. Suggested price [7]: 2.1 /kg
Suggest to use the same price for heifers.Source: http://www.mpo.co.za/wp-content/uploads/2018/04/Agri-Trends-23-April-2018-GrainsOilseedsLlivestock-Fibre-.pdf ";5c5d0acc-fe59-4c21-ab51-6690a4bbae8a;market for weaned calves, live weight;ZA
250.0;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices for World Import/Export (USD/kg) from FaoStat (http://faostat.fao.org/site/626/default.aspx#ancor, [accessed 14th June 2010]) Commodity: 'Wood Pulp +'. A density of 670 kg/m3 was assumed.;aed42e37-62bc-4f3f-a527-b92f5187c0e8;hardwood forestry, beech, sustainable forest management;DE
1.0;EUR2005;Estimated based on expert judgement and knowledge of the market for chemicals.;f011e841-dfed-4e80-99c3-a5f71e50f890;cryolite production;RoW
0.473;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices are calculated on basis of Import/Export data (tonnes and US$) from UN Trade Statistics Database (http://data.un.org/Browse.aspx?d=ComTrade, accessed 7/7-2010). N, P2O5, or K2O content (http://www.fertilizer.org/ifa/Home-Page/STATISTICS/Conversions-factors);f5707bdf-f7e2-479b-b3ea-99c04de8a927;market for inorganic nitrogen fertiliser, as N;NL
0.0107205829173588;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;36a8a484-d7c0-4bb3-a7c3-073bf3be3185;transport, passenger coach;RoW
44038.0;EUR2005;"UNdata;(Average prices of EU27; 1.291 EUR/kg) http://data.un.org/Data.aspx?q=pipeline&d=ComTrade&f=_l1Code%3a74%3bcmdCode%3a730410. Pipes, line, iron or steel, for oil or gas pipelines. Weight 42.6 t (excl. sand).";5f5a720f-df9c-4317-949a-8ceeefca4055;market for pipeline, natural gas, low pressure distribution network;GLO
9.77;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;ebe3552b-2fda-4ac8-b164-f918f951cf98;market for stimulation, deep well;GLO
48817.6538525397;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;b51b1bd2-f1f7-4562-bc27-47c42f0c8fce;market for heat and power co-generation unit, 200kW electrical, diesel SCR, common components for heat+electricity;GLO
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;71e2f1db-a2c5-44d0-8337-dfff15be974d;steel production, electric, low-alloyed;AT
0.004;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: Same price as natural gas per MJ;b254bbdf-fb2b-4878-aec9-2a7820f3f32e;treatment of blast furnace gas, in power plant;PL
0.276;EUR2005;"Temporary price data. Calculated as 90% of purchasers price based on: Average 2004 prices for EU27 from UN Commodity Trade Statistics Database - Average of Propane and butane (http://data.un.org/Data.aspx?q=Butanes+&d=ComTrade&f=_l1Code%3a28%3bcmdCode%3a271113 and http://data.un.org/Data.aspx?q=propane&d=ComTrade&f=_l1Code%3a28%3bcmdCode%3a271112; accessed 1 June 2010).";9d447e1a-a41a-43ac-b374-d0fc6dcb61df;liquefied petroleum gas, import from RoW;IN
0.221501086;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;dae62135-2e34-4b47-bed2-e2ea1e137cd8;market for sodium chloride, brine solution;GLO
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from CL;AR
0.0462291868317722;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;f10b8722-4be1-43d5-b17d-c51ad0e29d29;market for deep drawing, steel, 10000 kN press, automode;GLO
0.004;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: Same price as natural gas per MJ;b254bbdf-fb2b-4878-aec9-2a7820f3f32e;treatment of blast furnace gas, in power plant;CN-SA
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: IEA Key world energy statistics 2004 (www.iea.org/textbase/nppdf/free/2004/keyworld2004.pdf);d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;JM
0.107;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: IEA Key world energy statistics 2004 (www.iea.org/textbase/nppdf/free/2004/keyworld2004.pdf);d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;HR
98.2279879047844;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;45e70a1c-003a-4255-bc50-30e2507a4245;market for maintenance, reefer, intermodal shipping container, 40-foot, high-cube;GLO
12.8;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices for World Import/Export data (US$ and tonnes) from UN Commodity Trade Statistics Database (http://data.un.org/Explorer.aspxDatabase [Accessed 2 July 2010]). Due to lack of data on the specific chemical compound, data on 'Rare gases other than argon' were used.;4ec33358-7145-4997-b07c-90254af81601;market for krypton, gaseous;GLO
0.4;EUR2005;Assumed the same price as diesel, at refinery. According to the International Energy Agency (http://wds.iea.org/WDS/TableViewer/tableView.aspx downloaded 4 July 2009 for purchased data points). The prices are for Germany and excl. taxes, and they are the same for both industry and household. Applying diesel density of 0.844 kg/litre from IEA, Oil information, Documentation for beyond 2020 files.;b80eb2d5-1256-41bb-a61d-83252d0dfd4d;market group for diesel, low-sulfur;RER
0.166;EUR2005;"Temporary price data. Calculated as 90% of purchasers price based on: 2005 price for Europe-27 Import (US$ and kg) in UN Commodity Trade Statistics Database - Natural gas in gaseous state (http://data.un.org/Data.aspx?q=natural+gas&d=ComTrade&f=_l1Code%3a28%3bcmdCode%3a271121; accessed 4 January 2011), using density of natural gas of 0.8 kg/m3 for unit conversion.";a9007f10-7e39-4d50-8f4a-d6d03ce3d673;market group for natural gas, high pressure;GLO
0.0408135428778858;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;ae39ee61-d4d0-4cce-93b4-0745344da5fa;market for transport, freight, lorry 7.5-16 metric ton, EURO3;RoW
0.1;EUR2005;Calculated to be between the price of electricity, high voltage and electricity, low voltage.;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;electricity voltage transformation from high to medium voltage;CW
0.188870684061516;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;a34be1fd-b392-4901-9602-f7d25e46426d;market for transport, passenger car, large size, diesel, EURO 3;GLO
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, lignite;US-WECC
77.1726572034645;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;962ca2fc-7e62-4902-8ea9-9e15b1884fde;market for harvesting, by complete harvester, ground crops;GLO
185.0;EUR2005;Estimated to be the same price as in case of concrete, normal (Data are not easily available. Therefore, an average price of products supplied by the activities in the same ISIC 3 code has been applied.This price is obtained as '_49 Concrete, asphalt and other mineral products, EU27 virgin, EU27' in the 'EU & DK Input Output Database' (available in SimaPro). The price is assumed to be valid for both RER2003, RER 2004, world 2003 and world 2004.   Multiplied by density.).;7e9077e8-7bbc-44c4-9759-62526ff34d47;market for concrete, 20MPa;CO
0.685;EUR2005;"Assuming same price as stated for 'aluminium scrap, post-consumer' (EUR2005 0.685 per kg) in ecoinvent 3.6, although actually probably a bit higher (https://www.scrapmonster.com/european-scrap-prices). The original comment to this price estimate: ""Temporary price data. Calculated as 90% of purchasers price based on: estimated at 85% of sorted scrap""";f4eed19a-f927-5017-a69d-fe505180bb7d;market for used beverage cans;CH
0.02657654;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;c2019cb4-7797-4efd-b9fa-67925d5dea61;market for operation, computer, laptop, active mode;GLO
0.1;EUR2005;Calculated to be between the price of electricity, high voltage and electricity, low voltage.;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;electricity voltage transformation from high to medium voltage;MD
0.71;EUR2005;Average calculated from All Grades, Areas and Formulations in USA for 2005. Source: http://www.eia.gov/oil_gas/petroleum/data_publications/wrgp/mogas_history.html;b6f623c7-3362-46ea-b0a6-ee15925936e2;market for petrol, two-stroke blend;GLO
160.0;EUR2005;"Expert judgement (Urs Luginbühl, Swiss Sawmilling industry, personal communication in June 2014). Cross-reference; FAOSTAT (accessed 20140428). The price is calculated by using data on total world import quantity (m3) and import value (1000 USD), year 2005. 109432798 m3 of Sawnwood (C) - coniferous was imported in the world in 2005. The import value was 22249842000 USD. The calculated price is thus (22249842000/109432798=203*0.8=) 164 Euro.";4a7cb413-a6f1-4b74-b366-c8ef7a781026;market for sawnwood, softwood, raw, dried (u=20%);RER
185.0;EUR2005;Data are not easily available. Therefore, an average price of products supplied by the activities in the same ISIC 3 code has been applied.This price is obtained as '_49 Concrete, asphalt and other mineral products, EU27 virgin, EU27' in the 'EU & DK Input Output Database' (available in SimaPro). The price is assumed to be valid for both RER2003, RER 2004, world 2003 and world 2004.   Multiplied by density.;eee95138-58c8-4172-9b1f-754ba074325d;market group for concrete, normal;GLO
0.0105699239084288;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;57143a43-20ab-44a5-a4a2-26effbdfafd1;market for transport, freight, inland waterways, barge tanker;RER
0.138;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: Source: International Energy Agency (http://wds.iea.org/WDS/TableViewer/tableView.aspx downloaded 4 July 2009) for Germany and excl. taxes, for low sulphur fuel oil.;2966d161-5281-47d6-86d3-efbb0a4b2110;market for heavy fuel oil;CH
1.29;EUR2005;Calculated from EU prices by use of exchange rates.;6826a703-2476-42f3-bb7c-4f32594ab030;market for nylon 6-6, glass-filled;RER
176870.00721841;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;86d59436-2abf-401a-a06a-540dda3392e0;market for mine infrastructure, vermiculite;GLO
0.0284783277235757;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;da85af95-9191-4be6-aa68-e0a980c28785;transport, freight, lorry 7.5-16 metric ton, EURO1;ZA
0.473;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices are calculated on basis of Import/Export data (tonnes and US$) from UN Trade Statistics Database (http://data.un.org/Browse.aspx?d=ComTrade, accessed 7/7-2010). N, P2O5, or K2O content (http://www.fertilizer.org/ifa/Home-Page/STATISTICS/Conversions-factors);f5707bdf-f7e2-479b-b3ea-99c04de8a927;market for inorganic nitrogen fertiliser, as N;LV
0.0281;EUR2005;"Average 2005 prices for main producers of sugarcane, namely Brasil, India, China, Thailand, Pakistan and Mexico. from Import/Export data (US$ and tonnes) in FAO Producer prices Statistics Database; Comodity: sugar cane (Producer Prices)";e31efe33-e07e-4f56-ab66-08b13bd19d37;market for sugarcane;RoW
0.473;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 prices are calculated on basis of Import/Export data (tonnes and US$) from UN Trade Statistics Database (http://data.un.org/Browse.aspx?d=ComTrade, accessed 7/7-2010). N, P2O5, or K2O content (http://www.fertilizer.org/ifa/Home-Page/STATISTICS/Conversions-factors);f5707bdf-f7e2-479b-b3ea-99c04de8a927;market for inorganic nitrogen fertiliser, as N;FR
