Filename;ActivityName;Location;ReferenceProduct
0043d009-7f36-5abf-a954-13406b9c76ff_45fbbc41-7ae9-46cc-bb31-abfa11e69de0.spold;market for heat, for reuse in municipal waste incineration only;NL;heat, for reuse in municipal waste incineration only
6d6c1218-687a-593e-baeb-0580a4abfce6_eae90647-a55e-4512-9922-e4170fb36a46.spold;alkylbenzene production, linear;RER;alkylbenzene, linear
0e97db67-9266-5047-8b19-0374449de40d_7f8a51d3-2d37-4535-a185-3c2351aea9e6.spold;market for sweet gas, burned in gas turbine;GLO;sweet gas, burned in gas turbine
02d6ae42-5995-5a34-8662-de7e2d4256d7_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;AR;electricity, high voltage
db36127e-763d-5048-b0f5-537ca223edf4_e92a03ce-ac0b-4acf-9306-ae1cdee9f6d2.spold;computer production, desktop, without screen;GLO;computer, desktop, without screen
e9bd823b-2497-5e49-9b1d-25e0d74642d0_a40ce634-bd84-41fa-81e7-1cf02630df8c.spold;operation, reefer, freezing, 40-foot, high-cube, R134a as refrigerant;GLO;operation, reefer, freezing
eb669b0d-54b3-5d62-9238-7809c5915989_9219c94a-7a25-4a4c-b25d-c096fdd50d47.spold;market for waste polyvinylchloride;BR;waste polyvinylchloride
fcea518c-576b-5110-b483-3fccbb3c83a8_27da8130-82ba-485c-a800-b89efdcb0491.spold;treatment of municipal solid waste, incineration;IT;municipal solid waste
a9c0181a-f824-5def-b450-580b56a23793_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;EE;electricity, high voltage
7d171300-9f55-5ac8-b828-37aa1f25326c_1f41586d-0d8a-4c7c-8473-dd8351bab538.spold;clinker production;CO;clinker
a11170c6-fadf-58a1-a123-de60cb080b62_b335722e-f52e-44cd-b335-a6686c7fe3ab.spold;treatment of used laptop computer, mechanical treatment;GLO;used laptop computer
5c8cf814-8c1d-56c0-8d4b-1502a7be9298_b0176c67-5bc0-462a-8466-4f372f446f7c.spold;market for waste polystyrene;RoW;waste polystyrene
ff01ddbd-c4bc-5f27-8a11-8caae1db6f7c_d3a29af5-314a-4659-a574-6bfd53a6bde0.spold;hydroformylation of butene;RER;1-pentanol
220d3d8e-52fd-5881-8a54-1fe21b6d4534_45fbbc41-7ae9-46cc-bb31-abfa11e69de0.spold;market for heat, for reuse in municipal waste incineration only;NO;heat, for reuse in municipal waste incineration only
b7ea4f8d-abe1-5bd4-80c6-7357c7b57937_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;market for land tenure, arable land, measured as carbon net primary productivity, annual crop;AU;land tenure, arable land, measured as carbon net primary productivity, annual crop
0cefea41-d686-511b-a792-e792e2b8445b_89ba6228-30ad-45ee-80f0-63ba92ef35a4.spold;market for inert material landfill;GLO;inert material landfill
2b3502b6-7d5d-5a8c-b60e-ee1d3a46266a_b90634dc-b7d5-4c1c-98dc-7cb18fccaa1f.spold;market for harvesting, forestry harvester;GLO;harvesting, forestry harvester
34988d90-4292-5e78-b108-f6d8b06431e7_137e2c15-2e4a-4bf4-a1e4-a630a87b2cb7.spold;market for sawnwood, beam, hardwood, raw, dried (u=20%);Europe without Switzerland;sawnwood, beam, hardwood, raw, dried (u=20%)
8745f7bb-c574-5147-bebc-7fc02662a6a4_c5adb1fb-872e-4446-a3bb-c4b61aa4bd45.spold;tap water production, seawater reverse osmosis, ultrafiltration pretreatment, baseline module, single stage;GLO;tap water
c39f6308-b683-5d84-8392-48cd9ee731b0_c4842286-21e6-4142-bc35-f2c36f1d68a2.spold;market for silica sand;GLO;silica sand
09b27eeb-a3a6-560b-8486-37b79bfe6803_21669f19-9df7-43b1-8a16-f509b1b25c43.spold;market for carbon fibre reinforced plastic, injection moulded;GLO;carbon fibre reinforced plastic, injection moulded
2cb547b7-a1dc-58a7-8df7-5413192970e2_0e60e563-e650-4204-acd4-778dadcb7f4b.spold;market for glass wool mat, uncoated, Saint-Gobain ISOVER SA;CH;glass wool mat, uncoated, Saint-Gobain ISOVER SA
afe90848-ce65-5330-8fe5-f68fb78f1042_fa1a0aa9-9caa-4857-9705-38ea33047640.spold;market for finishing, textile, knit cotton;GLO;finishing, textile, knit cotton
7bfbe897-a428-5275-81a9-13088195b5f3_72d94cff-d13f-4653-9bab-e1fd5f3c0e69.spold;prosulfocarb production;RoW;prosulfocarb
f8a464a0-cb37-51e2-96a5-6675185b97fa_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, production mix;HK;electricity, high voltage
0b7e1b4e-f5c2-5bcf-bcfa-a7ec8f95dd74_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 570kWp open ground installation, multi-Si;CN-SA;electricity, low voltage
7b35e0ee-6917-53d5-a899-be19e45286ff_03bf1369-1eec-49d0-bc4b-8b29efa826b9.spold;transport, freight, lorry 3.5-7.5 metric ton, EURO4;RER;transport, freight, lorry 3.5-7.5 metric ton, EURO4
90688cd5-5411-5e74-8af0-83ea3611870e_bbc6e4a8-c7ec-4dda-ab9b-a9fd047fd6f7.spold;market for borehole heat exchanger, 150m;GLO;borehole heat exchanger, 150m
4e96f93e-3902-5447-8812-1c3a4b7e49f0_27299f2c-5571-422a-8c7d-c0f8498b5704.spold;molybdenum production;RoW;cadmium sludge from zinc electrolysis
4550d429-b28d-5b1f-806f-35c45db26c51_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;AR;electricity, high voltage
df8f2252-6637-5804-a21f-97d8911f4fa0_9f43b50a-3653-4952-b465-e66ef8926ea7.spold;aluminium drilling, computer numerical controlled;RER;aluminium removed by drilling, computer numerical controlled
e34bcfe8-dcf6-58c5-bf17-1bccb55e0eac_9a121150-8fa3-4f58-b621-41e64424a5dc.spold;burnt shale production;RoW;burnt shale
4b3f537d-2413-51f1-8c3f-bda64bbd87d2_318bc688-5b2f-56fa-8bab-3c071c0f52bb.spold;nutrient supply from vinasse, from fermentation of sugarcane;GLO;organic potassium fertiliser, as K2O
77f53657-fbdd-5ca1-9b0b-84313c2ed612_9cc5ecbd-442b-4d2a-a1dd-73b7b899535d.spold;market for beverage carton converting;GLO;beverage carton converting
79d471f9-e443-5a1e-9c63-701a1987d4ef_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity, low voltage, residual mix;HU;electricity, low voltage
6f5d52fb-6de7-5392-8990-49a9d1258cf9_1c819f15-1202-4fa9-8ef9-72196c2dfb85.spold;apple production;RoW;apple
2d7ce60a-c706-559d-aebc-41ed44a2c218_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;VN;electricity, low voltage
e4275b5d-170a-5972-9b98-0325d29a8bad_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;TR;electricity, medium voltage
cb44b081-9093-538b-b2ef-2cca5d9fb7eb_58ccc768-107d-420b-9206-e47f333feeca.spold;laser machining, metal, with YAG-laser, 40W power;RER;laser machining, metal, with YAG-laser, 40W power
f4e646c9-87a6-5fc2-92e3-77f01ca879db_291fc06d-1b3e-4077-aabb-346b588ed24b.spold;diesel production, petroleum refinery operation;BR;diesel
09716019-389c-5d61-9e43-b4c3ad197a5e_06b8d05b-e1e6-427b-929c-bb55e84e7c08.spold;ammonia production, steam reforming, liquid;SAS;ammonia, anhydrous, liquid
3e940695-4e84-5ec2-9d21-82ce117ba200_22349afc-bb0b-4b87-9a17-96f4c83eea80.spold;market for non-ferrous metal smelter;GLO;non-ferrous metal smelter
3cbf51bb-e29b-5295-823b-af0eab59f13b_e1b213d0-3e18-470d-845b-8b336dd4950f.spold;hard coal briquettes production;RoW;hard coal briquettes
1340bf16-ca57-515a-9507-f5b5dff853f5_d69294d7-8d64-4915-a896-9996a014c410.spold;biomethane, low pressure burned in polymer electrolyte membrane fuel cell 2kWe, future;RoW;electricity, low voltage
cb2fd62b-cca7-5ed8-8717-cc2a2f7a8e60_08b50381-c9ae-49ae-b279-5495b9f8f14a.spold;operation, computer, desktop, with cathode ray tube display, office use;RoW;operation, computer, desktop, office use
745bbe04-4600-527a-a66e-3d1721bcab23_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;AT;electricity, medium voltage
e9193c17-3ae2-5da3-bb79-439d30515171_5fb6a985-faa0-44cc-b183-f0b549833357.spold;market for waste wire plastic;CH;waste wire plastic
7cc6b6a1-b5f1-56c6-9675-6d2cacc03704_6eb408db-980a-4b9e-82a8-b6dca183ec35.spold;market for pulpwood, softwood, measured as solid wood under bark;CH;pulpwood, softwood, measured as solid wood under bark
b3d2c166-7441-5cfb-91ea-f46d14ce64e6_a8b337d2-72d7-4cec-a2ab-a105661011c1.spold;transport, freight, small lorry with refrigeration machine, EURO3, R134a refrigerant, cooling to generic market;GLO;transport, freight, lorry with refrigeration machine, cooling
3f928152-0dd6-5db9-bc37-e447ec46c5f6_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;clear-cutting, secondary forest to arable land, annual crop;TH;land tenure, arable land, measured as carbon net primary productivity, annual crop
6b4ed1dd-189b-5685-9d77-213f8a43ce42_06affe58-e750-4345-8725-8218d54352f7.spold;market for protein pea, feed, Swiss integrated production;CH;protein pea, feed, Swiss integrated production
ea44dcbd-187e-5998-8f2d-e13c5ebf54f2_e44c925e-8055-4a03-9c62-4622612d3b58.spold;maize grain processing, dry milling;ZA;maize chop
63532d76-3ebc-5c1b-afd1-d3642dfed5c8_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;QA;electricity, high voltage
a142a650-7476-5f29-abcb-fcf90fb1b95b_4f1ce3fd-3aaf-5886-a81a-088a18d16ed6.spold;mepiquat chloride production;GLO;mepiquat chloride
6c2b3bde-bbbc-5ccc-ba09-bd60c06bf8ca_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;JO;electricity, medium voltage
df9cb5cf-bc43-5957-9c68-85a6d9e5d167_1a4fe76f-06a8-5cac-8f30-cb90f71d5163.spold;market for terbium-dysprosium oxide;GLO;terbium-dysprosium oxide
42b0e7f6-0857-5663-a452-51a0be3e4d83_1a7d7241-bf40-4310-ac79-e8d950ee7fd8.spold;market for hexamethyldisilazane;GLO;hexamethyldisilazane
202107c0-6839-59fa-918f-d61dde160e8a_6c8d3210-303e-4897-b8c0-2258cb6552f2.spold;yarn production, cotton, open end spinning;RoW;yarn, cotton
4d922ed8-5aef-523a-8fde-dcc9b928d509_c3a39147-180b-465a-bf4e-85e942b0528b.spold;maintenance, ferry;GLO;maintenance, ferry
5ba19ea2-9d48-5d3e-acf1-41210771d14f_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;CN-CQ;electricity, low voltage
173a2b20-5fb2-542d-a639-286a0aaaa13e_56a78fcb-117d-401a-a66a-849cea42d7e6.spold;market for conditioned spent nuclear fuel;RoW;conditioned spent nuclear fuel
a6092dd8-5629-5c52-9190-3a160d70871a_5321a299-0c03-4bfc-9dda-d020456f6b2e.spold;market for inorganic phosphorus fertiliser, as P2O5;LK;inorganic phosphorus fertiliser, as P2O5
09c2026f-7597-5f13-b44a-ca5bc6cb7572_ba0676c3-a315-4a6a-84e5-17472054edb1.spold;market for strontium sulfate, 90% SrSO4;GLO;strontium sulfate, 90% SrSO4
ea1f5c91-fc44-537d-9e43-45968a56bbad_18eadf40-089b-441a-b868-5d07e9449992.spold;market for water works, capacity 1.1E10l/year;CA-QC;water works, capacity 1.1E10l/year
83a57d6d-0165-5387-a3e7-a5786e051bf5_85086b85-ef0a-55c6-be1f-66e45e7aeaaa.spold;market for land use change, pasture, man made;BR-MT;land use change, pasture, man made
9becd8e2-f212-50ea-b836-efddacde5893_6c9cf309-10ae-4fde-8f55-d2debd3103c2.spold;market for sodium chlorate, powder;RER;sodium chlorate, powder
269f6d49-23a9-5de6-9781-0d07f2b71ed3_9485f4e8-b73b-47cd-b262-73a4f37a922e.spold;selective coating, copper sheet, black chrome;RoW;selective coat, copper sheet, black chrome
276d367f-4785-59ec-8c73-f2b826e8076a_fc877de2-b705-4d81-93b0-024583739449.spold;impact extrusion of aluminium, cold, initial surface treatment;RER;impact extrusion of aluminium, cold, initial surface treatment
bd7eb897-5978-50ef-9962-f9da8bfc856d_5321a299-0c03-4bfc-9dda-d020456f6b2e.spold;market for inorganic phosphorus fertiliser, as P2O5;HR;inorganic phosphorus fertiliser, as P2O5
6ee60705-3297-54ff-9de9-0a65c7310bef_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;CN-GS;electricity, high voltage
fe304e31-403d-57ba-af53-a7be8b9f504c_7b243d0a-92b6-4e49-bc9b-a4822ac1f58a.spold;market for biowaste, kitchen and garden waste;GLO;biowaste, kitchen and garden waste
699ed704-3fd5-5d04-abd0-53e9bfc4ef9c_3736d0b4-90f9-4076-9d13-468bf0ae04e4.spold;anode factory construction;RoW;anode factory
a630001b-9368-5878-a4df-03d537c7415d_e7a17355-8575-4be4-8c51-85e38b19b3f3.spold;pitch production, petroleum refinery operation;PE;pitch
04984187-bcf6-5975-9c0e-bdef1bcba03c_ffcb8cbb-77ab-4f87-8a94-87ca5b8ea79e.spold;market for ethanol, without water, in 95% solution state, from fermentation;BR;ethanol, without water, in 95% solution state, from fermentation
cfd2d120-4112-55ca-b40f-9a1a4e05b5ad_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hard coal;CN-SD;electricity, high voltage
ded886ca-c138-5377-a2cf-f6e3d694c7f8_e04720d0-1b18-41bd-b729-93cfc5f862ab.spold;tissue paper production;RER;tissue paper
c5de3804-b67c-566f-84d8-b74b68f1c91e_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity, from municipal waste incineration to generic market for electricity, medium voltage;TR;electricity, medium voltage
fff2e7c1-8f00-5b9c-8b6e-b339ea3b326f_0f04817c-859e-42e7-a4e3-2aa8bf257fc9.spold;heat production, at solar+wood heating, flat plate, one-family house, combined system;CH;heat, solar+wood, one-family house, for combined system
8802cfa2-5c70-524f-b489-e32298fffbff_77ab9d43-1562-49e6-b42e-faa4e9f69e2b.spold;fuel cell production, solid oxide, with micro gas turbine, 180kW electrical, future;RoW;fuel cell, solid oxide, with micro gas turbine, 180kW electrical, future
9c22ebc4-ca12-5145-9f3f-f2ab438fd715_30df3cb7-d389-4007-a172-ad89e98c3270.spold;peach production;IT;peach
68d0f76b-f9ed-5a82-9375-f70cbef28931_2966d161-5281-47d6-86d3-efbb0a4b2110.spold;heavy fuel oil, import from RoW;IN;heavy fuel oil
f9eb5065-3a5e-59a0-a105-f3c1d2372430_9d447e1a-a41a-43ac-b374-d0fc6dcb61df.spold;market group for liquefied petroleum gas;GLO;liquefied petroleum gas
fc7a4dc4-55ae-531a-b0b8-17e1025e3a82_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;land already in use, perennial cropland to perennial crop;US;land tenure, arable land, measured as carbon net primary productivity, perennial crop
ab46e4ec-0daf-59f3-a3b1-5d86ea2a66d1_c5638b4f-3c4b-4874-9188-644d52be12bc.spold;extrusion of plastic sheets and thermoforming, inline;RoW;extrusion of plastic sheets and thermoforming, inline
84f6a05e-0230-5912-a757-b6d93953ee92_e5effafc-c091-432c-90e9-ac7abb62c403.spold;treatment of tailing, from uranium milling;GLO;tailing, from uranium milling
56b5940b-8443-5b7a-8dad-989b371998c5_7c4dafff-fe18-45c0-92e4-857950032abb.spold;market for inorganic potassium fertiliser, as K2O;ID;inorganic potassium fertiliser, as K2O
0798f685-6b9d-5ab1-a105-5beb52f16fd7_ec23da1b-e5fa-4f01-bd2c-3233fece2175.spold;market for cement, unspecified;RoW;cement, unspecified
075117e9-b351-5b2f-97a9-c15a38b5330e_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, oil;CN-BJ;electricity, high voltage
4df1bad2-c6bc-5133-9aaa-ef2c3426fb90_66c93e71-f32b-4591-901c-55395db5c132.spold;treatment of blast furnace gas, in power plant;TW;electricity, high voltage
9ddecafe-ade7-5362-a85f-09836d2a6915_0b9fafd6-2b18-4ec6-a155-26ce0685cffc.spold;rare earth oxides production, from rare earth oxide concentrate, 50% REO;CN-NM;magnesium sulfate
3fc364d0-64e8-5063-b6be-d6311a75a934_66c93e71-f32b-4591-901c-55395db5c132.spold;treatment of coal gas, in power plant;AT;electricity, high voltage
76749b3b-d239-513c-881c-178e4f508c27_e31efe33-e07e-4f56-ab66-08b13bd19d37.spold;sugarcane production;IN;sugarcane
5ddfa1d8-fa2a-53aa-8f72-fe211a4094f2_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;CN-NX;electricity, low voltage
2020aef4-6811-557d-9225-132bd21607c7_0bddecfa-a3d2-46fe-b31e-f794ff258621.spold;ammonium paratungstate production, solvent extraction;RoW;ammonium paratungstate
80479b1f-f228-518a-a072-fe17e7c898c0_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, reservoir, non-alpine region;ZA;electricity, high voltage
de57a7b4-dd15-5541-a1f5-26bfa7e25235_d51e5a32-c20a-4da6-8d58-31f344b50c00.spold;market for waste graphical paper;BR;waste graphical paper
a137eadc-bdc7-51ea-b667-d0c7012cd158_9219c94a-7a25-4a4c-b25d-c096fdd50d47.spold;market for waste polyvinylchloride;HU;waste polyvinylchloride
8e4c393d-094c-51c7-827b-8d85b4e7c45a_673ad57e-ae4c-45a0-a9c1-d7796bf30a7a.spold;treatment of average incineration residue, residual material landfill;RoW;average incineration residue
8450fc1e-95d6-5432-bacb-e029805b3634_28c2473e-1e11-4078-9a76-de9550553adc.spold;air separation, cryogenic;RoW;oxygen, liquid
f889b326-4051-5d33-a670-8c11dac2cf67_9e3d1adf-2aef-43b4-a1d5-a3b59c8e86d5.spold;planing, lath, hardwood, u=10%;CA-QC;sawnwood, lath, hardwood, dried (u=10%), planed
adb154cd-f7a4-5a88-b926-e4d9573c4ef4_6372f235-5d19-4174-8850-49f651ec58cc.spold;anionic resin production;RoW;anionic resin
76559434-2f4f-5905-bc8a-a55ac73f820d_4ec33358-7145-4997-b07c-90254af81601.spold;air separation, xenon krypton purification;RER;krypton, gaseous
eb9edc7c-4281-5275-acbb-dc4c5d1a3791_28c2473e-1e11-4078-9a76-de9550553adc.spold;market for oxygen, liquid;RoW;oxygen, liquid
585312e2-f266-5467-93be-a5a22f700163_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;NO;electricity, high voltage
be83945b-ced9-59cf-bfee-97663f5d3011_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;CA-NB;electricity, medium voltage
4d1e346d-9364-5ee5-b00a-d8cf708eb5c0_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of used capacitor, to hazardous waste incineration, with energy recovery;RoW;heat, district or industrial, other than natural gas
d4ef6da8-2a16-5a67-9c23-c3c8ba4cc68a_406ae9de-8894-4c8b-a601-40b7e849b66d.spold;extrusion, plastic pipes;RER;extrusion, plastic pipes
e70f31bc-6145-5720-a140-b35824ea8d26_5321a299-0c03-4bfc-9dda-d020456f6b2e.spold;nutrient supply from NPK (26-15-15) fertiliser;RoW;inorganic phosphorus fertiliser, as P2O5
81dcaebf-58f5-5df3-bbc1-7641b4d1909f_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;US-TRE;electricity, low voltage
c52513d9-b906-5e54-aa0f-0597281155ba_c40263a4-8ee0-4162-8785-59f0c1d793d3.spold;market for brass removed by turning, primarily dressing, conventional;GLO;brass removed by turning, primarily dressing, conventional
7b2726b4-360f-50e6-8e2e-f3b785c1538e_5806d08f-343d-42a0-a2c8-185b7cad5830.spold;polystyrene foam slab production, 45% recycled;RoW;polystyrene foam slab
2e36e935-5174-595c-8d7d-fcfad5fb157e_736906f7-164e-4155-9fb4-894177303917.spold;inductor production, low value multilayer chip;GLO;inductor, low value multilayer chip
9a723ca0-a68a-59fb-9d34-4cf291e2951b_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;IT;electricity, low voltage
3383a9bf-0ba7-571d-a18c-8959a87e48b8_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;BE;electricity, low voltage
519f1421-65f5-5e02-9b87-de44c2d9f45c_9548417c-f3ce-4c10-97dd-8c5046eaa504.spold;market for sodium hydrogen sulfite;GLO;sodium hydrogen sulfite
01602e17-4076-5e8e-a758-0f514b3ba1e6_6e57739e-8655-4d87-8324-11ed616e3048.spold;market for transport, pipeline, long distance, natural gas;RER;transport, pipeline, long distance, natural gas
4bde1bb2-0ba2-5704-8bd5-1f8262f39678_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from UA;HU;electricity, high voltage
625c758b-48e8-532b-be7e-353881302da7_b39668da-f958-45eb-9870-87cc9394ad72.spold;market for impact extrusion of steel, hot, 2 strokes;GLO;impact extrusion of steel, hot, 2 strokes
4bd3ea89-eb68-54f6-ba00-62213d9e39b8_15c3e723-ae09-4f1c-8e54-515c27fab3ce.spold;market for printed wiring board, mounted mainboard, desktop computer, Pb free;GLO;printed wiring board, mounted mainboard, desktop computer, Pb free
c9ab5705-7b39-54f0-8964-65d433543c79_5d4272ad-9823-4d20-981a-d57f81cef653.spold;transport, passenger train, long-distance;CH;transport, passenger train
8b4d3c0f-02c8-5332-8502-815148b6c4e8_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, nuclear, pressure water reactor, heavy water moderated;RoW;electricity, high voltage
f8ccac4c-0d2a-50b6-a38b-9f155d9ddd56_2433f36d-f23c-4232-8078-6e5a91ee90e1.spold;market for maintenance, train, passenger, long distance;GLO;maintenance, train, passenger, long distance
753cfecf-054a-520c-b0f3-264221b973a2_66c93e71-f32b-4591-901c-55395db5c132.spold;treatment of coal gas, in power plant;BE;electricity, high voltage
c2a78be3-bbac-5691-b70d-005e878d81f4_474e7001-a158-4379-8793-e02f0c14bbfe.spold;terbium oxide to generic market for mischmetal;GLO;mischmetal
d5a79e3e-35fc-5ca8-8396-f7e3a280a977_63e906ac-68d2-4ecd-a452-2115bd1c4d56.spold;market for photovoltaic slanted-roof installation, 3kWp, a-Si, laminated, integrated, on roof;GLO;photovoltaic slanted-roof installation, 3kWp, a-Si, laminated, integrated, on roof
4258c95f-eb5b-5bf4-8465-62dd3f17bd52_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, production mix;CN-NCGC;electricity, high voltage
c2c1a187-f825-56f7-ade5-95a1a210872c_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, wood chips, 6667 kW;HR;electricity, high voltage
64930d65-1e74-517f-9ece-f2f1c1418cae_6fa1844e-cf02-4c04-b543-666653211d38.spold;hake, capture by trawler and landing whole, fresh;ES;landed hake, fresh
2aa79824-be93-5eac-add2-1a992b813a3a_1fb2e33c-efb6-42f9-99e0-f9024ace9fcc.spold;hardwood forestry, beech, sustainable forest management;RoW;cleft timber, measured as dry mass
b99da57b-ade1-5430-906c-44a3ddc77957_73d2fe81-b31b-4bfb-bea4-554ddf98296d.spold;treatment of spent nuclear fuel, reprocessing;RER;spent nuclear fuel
2e9e7996-706a-5050-aba7-17b97c365930_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, oil;US-MRO;electricity, high voltage
289a09e5-b1f7-5260-be20-313b6a3c440d_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;land already in use, perennial cropland to annual crop;US;land tenure, arable land, measured as carbon net primary productivity, annual crop
9564a444-6a24-5f8c-ae71-66544c2947f7_85370dde-0a14-4c80-9025-035b3c44ac2f.spold;uranium production, diffusion, enriched 3.0%;FR;uranium, enriched 3.0%, per separative work unit
a09f0237-4c35-50b5-b9bd-fb9c4e1d2828_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;CN-HU;electricity, high voltage
f2dfefc3-c877-5ce9-aea4-114cef03518e_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;SY;electricity, medium voltage
0dc5f93a-74f2-5267-a329-99dc19f6cd23_5d954e5c-1e6d-4f78-9fc3-d3857b7892cb.spold;electricity production, coal, aluminium industry;RNA;electricity, high voltage, aluminium industry
cebb4eb9-2158-5997-b1e2-0cf559bd5dc8_beb1b4ef-e2ad-40e3-934f-10a2c0006eed.spold;rare earth element mine operation and beneficiation, bastnaesite and monazite ore;CN-NM;rare earth oxide concentrate, 50% REO
b197d0f8-f98c-5644-a617-644de7a1d697_6e316745-6534-470e-9a69-3e20f2a54173.spold;light mortar production;RoW;light mortar
a15e155a-685d-5cff-bb69-270ae3219f62_eebb0924-cf1b-43a6-bdd4-c1a322ace5a0.spold;wheat grain processing, dry milling;ZA;wheat bran
df4e1b73-2840-5222-b53c-901bb0743744_f054b1e6-24cd-4d22-a001-1271cfa17a83.spold;limestone and gypsum application, by spreader;BR;limestone and gypsum application, by spreader
a0a248fc-c4eb-57a6-8274-9b6067cad65c_71ea78cc-59a2-469a-bf4e-ac659ca0b32c.spold;market for transport, freight, inland waterways, barge with reefer, freezing;GLO;transport, freight, inland waterways, barge with reefer, freezing
29994b75-61a1-512f-a5f2-d21e6ab630ce_2876729c-d7d3-4c0e-9784-c197bd166083.spold;market for used light commercial vehicle;GLO;used light commercial vehicle
7ddab8ba-22d8-543b-ba81-0d37ccb0eb8d_5d954e5c-1e6d-4f78-9fc3-d3857b7892cb.spold;electricity production, natural gas, aluminium industry;IAI Area, EU27 & EFTA;electricity, high voltage, aluminium industry
b4a7958c-a831-51b2-9588-b19919ae94b7_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;HK;electricity, medium voltage
0a7bf4c8-0973-56f8-b913-31f6ef836921_79f07b64-f223-4ada-bd60-5e524c9c9a5a.spold;treatment of wastewater from liquid crystal display production, wastewater treatment;CH;wastewater from liquid crystal display production
b00333df-ae66-5956-bf7f-f14a3e63505b_ccee034c-8b6c-40d6-ac36-4c70c4623efa.spold;ventilation duct production, steel, 100x50 mm;RER;ventilation duct, steel, 100x50 mm
6d596fd1-8ed9-57f6-9dc3-f1df6a4859ed_79632c4b-f876-4c89-bf27-b864b30566be.spold;metal working, average for steel product manufacturing;RoW;metal working, average for steel product manufacturing
0f2d48c9-dbb0-5fdc-99bc-8c76167f6268_1186b5ec-21f3-490a-b913-75589c6ab500.spold;linseed seed production, for sowing;RoW;linseed seed, for sowing
0aa09af7-db53-53e6-b869-f394b607992c_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, wood chips, 2000 kW;CH;heat, district or industrial, other than natural gas
b351a60b-1585-5cec-9f6f-185e680dd9ec_94ef9b64-be1e-4fea-a206-a952eb605628.spold;market for calcium nitrate;RoW;calcium nitrate
07d4561e-ffe1-5167-9e18-d026809952c6_626d96ee-f1a6-444d-9b67-f8e6f8e29d22.spold;silicon carbide production;RoW;silicon carbide
76d56a75-d054-5e76-819f-ce1ee3645dcc_9b1c31ff-2e61-4e5f-957c-1452378729ad.spold;carton board box production service, with gravure printing;RoW;carton board box production, with gravure printing
bb6011c6-13fc-507f-affd-9fa8825f8e63_d1a4a803-c563-4740-84cf-3c21a488bd74.spold;treatment of scrap steel, municipal incineration with fly ash extraction;CH;scrap steel
6bbccc53-da24-511c-9a88-7e8d44cf69d9_d442b624-ea63-4d09-8440-28a41232989f.spold;nitro-compound production;RER;nitro-compound
