Filename;ActivityName;Location;ReferenceProduct
e8631a27-9ce6-503b-ab41-05120b6046e3_9d7bbcc8-687c-4675-ba32-134d3fcc2bcf.spold;sawnwood production, softwood, dried (u=10%), planed;CH;sawnwood, softwood, dried (u=10%), planed
88b1ab76-1071-547b-8c4d-7419f8033b38_7b9793d7-a5c9-4a18-8100-ee52d7ce51c3.spold;collection of polystyrene scrap, post-consumer;CH;polystyrene scrap, post-consumer
85a61e52-a935-563c-9b0d-145794eb1cc5_d3ed2316-27eb-4d4f-91d1-b379b4c6ead1.spold;lightweight concrete block production, expanded clay;CH;lightweight concrete block, expanded clay
2741909e-37b1-550f-bddf-b45d6068355b_3d487da6-6c72-5e31-bdf6-e4ec12cafac3.spold;reformate production, petroleum refinery operation;PE;reformate
251baa42-23ee-563a-8030-ddf2c9695da6_8b54f6c4-5a2c-4816-8691-7941b290407a.spold;market for glazing, triple, U<0.5 W/m2K;GLO;glazing, triple, U<0.5 W/m2K
e2e3d251-9985-5221-9a47-98b83f91be89_10fa54e6-6b88-4093-aaab-0d4b27ba5382.spold;market for photovoltaics, electric installation for 570kWp module, open ground;GLO;photovoltaics, electric installation for 570kWp module, open ground
5ecb712f-224b-5bd0-8fcf-b9a7be58c4ac_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;land already in use, pasture, man made to annual crop;BR-MS;land tenure, arable land, measured as carbon net primary productivity, annual crop
381f4e6e-7166-522f-9140-84fbfaedd4ff_08fee6e0-0099-4c24-accb-6091eab79734.spold;machine operation, diesel, >= 18.64 kW and < 74.57 kW, high load factor;GLO;machine operation, diesel, >= 18.64 kW and < 74.57 kW, high load factor
c6117aad-d257-5f8a-b5cf-351a0ca4f30c_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;CN-SC;electricity, high voltage
6377eb27-0778-5dda-bf73-636c0b276932_7221a468-009d-4b15-8fdc-9bfc4843ef21.spold;treatment of coating from waste cathode ray tube display, municipal waste incineration;RoW;coating from waste cathode ray tube display
b956185b-b993-5f1e-8b21-7ff23e2dd035_d1c0d5f5-b5c1-4918-bc4c-e4d105113104.spold;treatment of sludge from steel rolling, residual material landfill;CH;sludge from steel rolling
dd45505c-260b-59cc-917b-a8f39918c398_777bc26c-02e7-441e-a487-e4d4a87dae49.spold;treatment of waste emulsion paint, hazardous waste incineration, with energy recovery;CH;waste emulsion paint
0e3172be-ada0-549d-a176-d5efec7717ee_7bb73649-4ca6-43fa-bad0-93be1f6ac9d4.spold;plug production, inlet and outlet, for network cable;GLO;plug, inlet and outlet, for network cable
784a7f50-f360-5bc5-a3a3-03eb418b70e2_53c35893-3698-4819-8994-b5484cf379b3.spold;alkyd resin production, long oil, product in 70% white spirit solution state;RoW;alkyd resin, long oil, without solvent, in 70% white spirit solution state
86df9cc4-3e5d-5f31-8048-e8bfe54f64c4_4550c693-37f5-465b-99d1-3f3497380dfb.spold;market for maintenance, bicycle;GLO;maintenance, bicycle
277d78ca-f750-5362-bc02-67fb00c5f738_09c949e6-dd20-40d4-9adb-b46a01366b72.spold;market for photovoltaic facade installation, 3kWp, single-Si, laminated, integrated, at building;GLO;photovoltaic facade installation, 3kWp, single-Si, laminated, integrated, at building
a9048a18-b3d5-5292-9f81-b11fd9a72307_1337f417-2fc5-4a6d-b08e-37ccfda2dddf.spold;tin plating, pieces;RER;tin plating, pieces
d12c1b1a-18f6-51ee-8b43-5d568200124d_3ab1ad80-ee03-483d-8722-81c3c3c28bd3.spold;nitrile-compound production;RER;nitrile-compound
462f2c6b-6309-57e2-b7ab-194df1bb836f_9e6f12d8-b727-4aef-94e3-c8278e3661d7.spold;soda production, solvay process;RoW;soda ash, light
ad0be9be-688c-5bc2-8e36-3993c19b62fa_cfbce515-3f54-4411-ad9d-3d26b7faa15a.spold;transport, freight, lorry, all sizes, EURO3 to generic market for transport, freight, lorry, unspecified;RER;transport, freight, lorry, unspecified
d28b92b1-27b4-5a78-912e-29ed50e137d4_aefadd6b-01e9-48ff-b4a1-2c3c8e0d79ca.spold;maize grain, feed production;CA-QC;maize grain, feed
1ce65307-ef2d-5b04-b6e1-9174af1939b1_bc6da04d-39f0-42e4-aa45-47b8a1ac582e.spold;market for dipropyl amine;GLO;dipropyl amine
f80b6e76-a322-5cc0-8fb7-0670868780c5_e793625e-34eb-42c6-a9c7-dd9056ea86f3.spold;railway track construction, for high-speed train;DE;railway track, for high-speed train
17100051-8c63-54dc-8a7d-075e68cd03c4_938af061-8c13-47af-a3ba-d8454aec9893.spold;market for isobutanol;RoW;isobutanol
6b5b1e21-5626-5b9a-97b6-c6726ff1a008_3f5f5aef-3833-43d4-8b81-44123105afd7.spold;irrigation, sprinkler;CO;irrigation
ab559a1d-42fd-5db6-833d-d6b2ec0485f7_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;KP;electricity, low voltage
d5ea890d-8a1e-5d1e-ab38-02bf32e54814_ce902a7a-1156-48eb-86a2-6e9dd86206e2.spold;market for fluosilicic acid, without water, in 22% solution state;GLO;fluosilicic acid, without water, in 22% solution state
2e1aa313-1e39-582e-8489-37baeabe1b47_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, nuclear, boiling water reactor;RU;electricity, high voltage
a56bfde9-0fe0-5067-ab1b-c9ea917bb9b2_ce9ab92d-460a-5d74-aa2a-d1be0af894ca.spold;isophorondiisocyanate production;RER;isophorondiisocyante
671bbc2b-182c-52b0-995b-e0314149f483_b397787f-c69d-45a6-876c-ffc8a6be4fc6.spold;section bar extrusion, aluminium;RER;section bar extrusion, aluminium
d652200a-b8e9-5e3d-8f5a-38c1a2b63e54_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, conventional power plant;CN-JS;electricity, high voltage
515bd33d-5b00-5c0d-ba96-991d491ac2ec_830c9ca4-7d7f-4380-ad45-1a1c154708f4.spold;market for natural stone plate, cut;GLO;natural stone plate, cut
eab5ef15-fe92-5485-b139-3fd8b202b47d_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;US-TRE;electricity, medium voltage
d5aa4cb1-fef2-5a9d-ad51-9ad211d8dc93_b508d780-01bd-422c-b119-1a66c41efb1d.spold;aluminium turning, primarily dressing, conventional;RoW;aluminium removed by turning, primarily dressing, conventional
1ed4ac43-58bb-5ec3-8928-0cbc6013f069_aa2a40b9-2752-4ecb-a5ed-901f0aa19797.spold;gold mine operation and gold production, unrefined;RoW;gold, unrefined
e4df6ee1-05c1-5223-9161-90d0bf1441c1_eb72aeaa-98bd-49aa-a94b-0f63f310c62a.spold;market for used window frame, wood;GLO;used window frame, wood
f79854cf-1cc0-5a35-8dfd-c9b47d4f1dc2_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, deep geothermal;FR;electricity, high voltage
504598c1-f721-5da4-9aff-c69cf46b961f_45b74fc8-b5f3-4319-bcb1-76ba157b0ed4.spold;transport, tram;CH;transport, tram
7260ccaa-9dcd-52b3-8013-6c67953e98ea_4bab1356-406d-4d1d-81d1-3e53e3bd505a.spold;market for trellis system, wooden poles, soft wood, tar impregnated;GLO;trellis system, wooden poles, soft wood, tar impregnated
a9e6d5b4-86e6-50bd-a770-a82ceb46c72c_5d08c003-7cfd-4271-bb99-8a9dcd2a40bf.spold;sand-lime brick production;RoW;sand-lime brick
d28ffd2d-0d4e-5c06-b94f-94732df4bedc_9cdb112b-0d90-4d76-9cec-412b0c67d8bb.spold;market for waste polyurethane;GR;waste polyurethane
7f581d8c-41e7-520f-a1c3-d0f5cd75bdc2_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, oil;RO;heat, district or industrial, other than natural gas
594f91e8-6012-5737-a95d-0d2df2b71a6b_6f179f71-33ce-4845-842f-bc7ae0bc1efe.spold;yarn production, kenaf;RoW;yarn, kenaf
ae9dba4f-cd88-5bb2-a328-e96d30bceb46_8a92ef62-158f-464a-82f4-114523386ffd.spold;treatment of bottom ash, MSWI[F]-WWT, WW from liquid crystal production, slag compartment;CH;bottom ash, MSWI[F]-WWT, WW from liquid crystal production
5f192dd5-027f-5d79-9fad-1b1aba86ea57_fe8e025f-14c8-4abd-86df-1797ab26d3db.spold;market for sulfur;GLO;sulfur
a1d5ee99-4836-5703-a2dc-23692f1ae1ae_bf56bcc1-aecc-4c4f-aec3-9a35e967ae8a.spold;market for rape seed, organic, for sowing;GLO;rape seed, organic, for sowing
3f773b1c-f3a2-5fc9-a17d-6bf3dee3524c_7c65ea22-94ec-466d-9e23-a130bd72b807.spold;market for petroleum combustion, in drilling tests;GLO;petroleum combustion, in drilling tests
ba0658d0-ab99-57b3-9dcf-efe742a0b321_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;land already in use, perennial cropland to perennial crop;BR-AP;land tenure, arable land, measured as carbon net primary productivity, perennial crop
58353788-b2c8-59d7-b65b-839d46e57b21_45fbbc41-7ae9-46cc-bb31-abfa11e69de0.spold;market for heat, for reuse in municipal waste incineration only;GB;heat, for reuse in municipal waste incineration only
4de352b4-c63c-5f7c-9c73-eb8e3564241d_6b5fb027-5357-442a-bbe2-dbaf672fa9bb.spold;heat production, at hot water tank, solar+electric, flat plate, multiple dwelling;CH;heat, solar+electric, multiple-dwelling, for hot water
47ee5c50-f416-595b-9b3f-d93b7c3ed0a5_00478901-732f-4bf4-81cc-2255f9874512.spold;market for waste polypropylene;BA;waste polypropylene
8d84745c-10df-5d12-951d-fd91dab955c3_952f836a-c8ff-472b-ac3d-7528379339c3.spold;market for chlorodifluoromethane;RoW;chlorodifluoromethane
6d76ebfa-a70e-5c03-80df-54335b4b5b94_dc30fae5-c1a6-4d04-83bd-a3112a397b88.spold;planing, lath, softwood, u=10%;CA-QC;sawnwood, lath, softwood, dried (u=10%), planed
2dc89788-c85a-5fe4-8015-6b64ea5d0dc7_7ee0ddc3-924d-4339-b9bf-7856af6a698f.spold;treatment of waste polyethylene, sanitary landfill;RoW;waste polyethylene
a4e7768c-4360-5748-a7a8-20617ae0d53c_dcb70fd5-e305-4920-b68b-40697cc6a206.spold;market for waste polyethylene terephthalate;ZA;waste polyethylene terephthalate
55071718-4b0d-59cb-9753-73984d5924af_ba74648d-a5fd-4d4b-8a64-8087bc72ff3b.spold;market for fan, for power supply unit, desktop computer;GLO;fan, for power supply unit, desktop computer
620dbb7f-8bc0-5f14-ae08-1b15820b1fea_4ec72d7d-71e1-4373-9444-bf7748b61b0a.spold;funnel glass production, for cathode ray tube display;GLO;funnel glass, for cathode ray tube display
c0161ae0-e3a3-53bc-abe5-f221d301fb25_36a8a484-d7c0-4bb3-a7c3-073bf3be3185.spold;transport, passenger coach;CH;transport, passenger coach
7c35cc01-7627-5de3-8a7e-fdb7c67f0b0a_c928ddd4-b01e-4360-aad2-b74116db5a5f.spold;market for bottom ash, MSWI[F]-WWT, WW from ceramic production;CH;bottom ash, MSWI[F]-WWT, WW from ceramic production
0ca70cef-87a0-5327-8b61-3cc6bfca661a_f0e76468-151f-48df-b137-8ccae2de8c44.spold;market for blower and heat exchange unit, central, 600-1200 m3/h;GLO;blower and heat exchange unit, central, 600-1200 m3/h
be300eac-746a-5dc2-a182-f503fe3f8e9e_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;CA-NS;electricity, high voltage
5d8e2a71-7cfd-5e0c-babe-a4fcf628e429_b1fe9782-ad6b-46e9-b7e3-2895c1a1e506.spold;market for used exhaust air valve in-wall housing, plastic/steel;RoW;used exhaust air valve in-wall housing, plastic/steel
26adb72b-0f2c-5778-b020-822dc07f67a0_42baed81-24d1-4aed-a120-cc7d35ddac10.spold;treatment of waste paperboard, unsanitary landfill, very wet infiltration class (1000mm);GLO;waste paperboard
cb259583-eac9-575c-84a3-94dc129c8681_9f999529-6d68-45a6-b35f-dffc79a362df.spold;canal construction;RER;canal
b16b9c7c-a34b-556b-8007-df1a9738a351_0ace02fa-eca5-482d-a829-c18e46a52db4.spold;market for transport, freight train;US;transport, freight train
41344d7e-82e5-5544-b37c-ff2e64e85e34_b4100a1f-4f86-4652-abf0-b877046c8f48.spold;sound insulation construction, heat and power co-generation unit, 160kW electrical;RER;sound insulation, heat and power co-generation unit, 160kW electrical
0bec9c74-6422-5ded-b992-df6aee90c42c_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat production, wood pellet, at furnace 25kW;CH;heat, central or small-scale, other than natural gas
c9aa2c5a-f98c-546b-9e6a-2e7732a28c7c_f3c51e03-d161-4493-a430-03ac72a4706a.spold;room-connecting overflow element production, steel, approx. 40 m3/h;RER;room-connecting overflow element, steel, approx. 40 m3/h
8dbb7ccc-d1a0-5117-b991-41d610851922_3e914ece-73a4-4769-9d14-eab87b6d1fc1.spold;market for transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO4, carbon dioxide, liquid refri(...)_2;GLO;transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO4, carbon dioxide, liquid refrigerant, cooling
8fd6ee72-333c-5aaf-9fe0-8286864ab461_1305164c-678e-426b-95ff-b41e03e68aac.spold;transport, passenger car, medium size, diesel, EURO 4;RER;transport, passenger car, medium size, diesel, EURO 4
dcd17381-c055-56c3-a30f-8f7afb3c4e2d_97ee3bfa-7894-4353-9208-c2bf1ae1dce1.spold;photovoltaic laminate production, CIS;RoW;photovoltaic laminate, CIS
0f35f005-f121-5797-8c01-f5d8528ba164_664d801c-b167-427e-93c4-dbae3b604f83.spold;heat and power co-generation unit construction, 50kW electrical, components for heat only;RER;heat and power co-generation unit, 50kW electrical, components for heat only
2a0a43b4-47bf-5fcb-a866-320cf50977af_7c625a36-951a-493d-815a-ef6bbeb8bf2d.spold;market for sewage sludge, 75% water, WWT, WW from vegetable oil refinery;GLO;sewage sludge, 75% water, WWT, WW from vegetable oil refinery
8997fb5a-3e44-5b55-97de-2309b32cad4c_2a1db579-5d40-4d28-9b5a-c8ce7525b62d.spold;treatment of waste paint on wall, sorting plant;RoW;waste paint on wall
883381b6-9f88-5105-ad1b-3445d6ed263a_1e58575c-5c0b-4ddd-86e5-3946aec16da4.spold;nuclear waste storage construction, interim, for low level radioactive waste before final repository;CH;nuclear waste storage, interim, for low level radioactive waste before final repository
6e3b1ae1-2cbc-57b6-9c3a-5aec36a32749_a738eaef-a082-4a4e-80b6-f32bd4b1deb9.spold;furnace production, wood chips, softwood storage area, 50kW;RoW;furnace, wood chips, softwood storage area, 50kW
ac325776-7fb0-55cb-9f32-3dbbbd8bfb73_eb97e5d1-f30a-473b-b86b-5a46e5a4a1f6.spold;furnace production, wood chips, with silo, 5000kW;RoW;furnace, wood chips, with silo, 5000kW
f35f7ecf-0a28-5d2b-a913-3d5a8d11930e_18eadf40-089b-441a-b868-5d07e9449992.spold;market for water works, capacity 1.1E10l/year;RoW;water works, capacity 1.1E10l/year
6562cfc9-19df-5e8d-9284-e37a9d1682c5_bc15cbd3-ada1-4401-8eb3-cbba3cb7536c.spold;market for wastewater from soft fibreboard production;CH;wastewater from soft fibreboard production
04c51db9-285c-579e-99fa-93ca03f1d2e6_fb8ade8c-e39e-4733-88be-1357e3c8d52c.spold;treatment of used exhaust air roof hood, steel, DN 400;CH;used exhaust air roof hood steel, DN 400
91804712-333f-507a-8e45-f0569fcecb7a_b0176c67-5bc0-462a-8466-4f372f446f7c.spold;market group for waste polystyrene;RER;waste polystyrene
ea8e9a53-cdb1-5338-bcdc-f49d6b055426_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;CY;electricity, low voltage
68f25a52-5c11-5912-ac92-13ed8aa64b74_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;heat and power co-generation, natural gas, conventional power plant, 100MW electrical;RU;heat, district or industrial, natural gas
ba5f0dab-06dd-51a3-a5bc-51e4e09d5a25_1b30b018-ac39-41f4-a9e0-92057eef8bb8.spold;clinker production;BR;waste mineral oil
5bd9292d-35c4-5ed9-aa89-866899b94595_e7a17355-8575-4be4-8c51-85e38b19b3f3.spold;pitch production, petroleum refinery operation;ZA;pitch
ca89c1b4-ade2-5580-a7bd-39e9b9fbcbd9_00478901-732f-4bf4-81cc-2255f9874512.spold;market for waste polypropylene;DE;waste polypropylene
5eb3205e-060a-5695-94d0-c842106a0548_8ce2c556-d2fa-54e4-8fc5-994fffe18c5b.spold;urea ammonium nitrate production;RoW;urea ammonium nitrate mix
632aa2bb-bfdf-5c7d-b472-8a2581fcbe9b_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;heat and power co-generation, natural gas, conventional power plant, 100MW electrical;IR;heat, district or industrial, natural gas
dbd37064-bd31-5ead-8de4-a64ac9fe0350_2d180733-aa7a-429b-90ef-c3f56f2252f0.spold;hydropower plant construction, run-of-river;Europe without Switzerland;hydropower plant, run-of-river
ea738bfe-42f1-55cf-ad79-af5df6608d7e_9040b422-91d3-4210-aa55-80d5fceab582.spold;maintenance, electric bicycle;RoW;maintenance, electric bicycle
69490c54-ad4c-5ebf-9d1c-47d5ace9dc14_4cdd8521-4a4a-4e2b-a7de-aafc3dcdb0d1.spold;market for bentonite;GLO;bentonite
174c929a-1c50-580b-9356-adf4c873d1f3_50d03570-2a14-438c-a21d-2a01f15d4c60.spold;grass seed production, organic, for sowing;CH;grass seed, organic, for sowing
ac5a974c-c3c4-512d-b714-19b060eaaebe_2bf7e6c9-e683-4f7f-b6dd-0a9724d81352.spold;market for building, budget hotel;GLO;building, budget hotel
a51106f4-2157-5f29-85ef-089d0ac3b154_637ee275-a239-4dcb-b084-abfa110dd65b.spold;market for electricity, for reuse in municipal waste incineration only;TR;electricity, for reuse in municipal waste incineration only
a877511f-1299-5e0a-8c0e-c0f90ca95c2d_47d96551-8123-4783-a3c6-99543a56cf20.spold;treatment of sewage sludge, 75% water, WWT, WW from LCD production, sanitary landfill;GLO;sewage sludge, 75% water, WWT, WW from LCD production
4fd6995f-6351-5c04-8b22-c5cd6c0a4d31_def118a0-432e-41c8-aa67-3e0e5124dee3.spold;laser machining, metal, with YAG-laser, 60W power;CA-QC;laser machining, metal, with YAG-laser, 60W power
cc1962d6-d6a7-5083-97a1-0ba080d3e9a6_da30ab35-9777-428e-aa03-1b8ae9149ef7.spold;sodium chloride electrolysis;RoW;sodium
731f4b55-1a21-58ab-97b6-560e0fd66b06_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, oil;CN-ZJ;electricity, high voltage
1a5e3625-3eec-594f-bdd8-aa45a8cee384_250f290a-d874-47b1-a81f-12e52a08f6bf.spold;used nitrate salts, for solar power application to market for nitrate salts, for solar power application;GLO;used nitrate salts, for solar power application
a853ef0a-9750-5b69-87ff-f3cde1888b06_291fc06d-1b3e-4077-aabb-346b588ed24b.spold;diesel production, petroleum refinery operation;Europe without Switzerland;diesel
12132a2f-0627-53f1-9b4e-5c1842889615_5a337107-6bdb-4280-84d4-15a4993c51c9.spold;citric acid production;RoW;citric acid
e191bc6e-0265-5fde-bcb0-5bb25122c81d_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat production, at coal coke industrial furnace 1-10MW;CA-QC;heat, district or industrial, other than natural gas
3b844889-c9bf-5c0c-a8da-22338e3f654e_bf0425ee-99c2-488e-9056-3495e9f4e9cb.spold;deep well drilling, for deep geothermal power;RU;deep well, drilled, for geothermal power
aac6918c-36b6-5293-bf00-056efc736b93_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;ID;electricity, low voltage
a7d3ce58-6b4e-5070-b922-4841b0b51782_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, nuclear, boiling water reactor;US-NPCC;electricity, high voltage
ffc93447-ba4b-59da-b58f-8e07edda3d6b_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;ZA;electricity, high voltage
fe4532a1-21bb-53c8-b431-26e7410069ec_7a83a93a-7648-46a8-b3a5-8adf5de62a96.spold;market for wastewater from maize starch production;CH;wastewater from maize starch production
69cdb272-a5c6-57eb-92e4-7cdeb83bbb47_7c625a36-951a-493d-815a-ef6bbeb8bf2d.spold;treatment of sewage sludge, 75% water, WWT, WW from vegetable oil refinery, sanitary landfill;GLO;sewage sludge, 75% water, WWT, WW from vegetable oil refinery
3c21f059-15f1-5a68-ad1f-1904aa563983_ff7a13da-3665-469e-a211-4ab06801c7ea.spold;market for shavings, softwood, measured as dry mass;RoW;shavings, softwood, measured as dry mass
903e4e5f-0c82-5d2f-b3ec-aaa5e61b45c5_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat production, hard coal coke, stove 5-15kW;Europe without Switzerland;heat, central or small-scale, other than natural gas
769f5163-2557-5107-b438-8e635e0cbfe9_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;LV;electricity, medium voltage
83224c68-97b1-5175-954f-fc444c539058_fd4259a4-461e-47a8-80ad-eee80c57fbeb.spold;treatment of sewage sludge, 70% water, WWT, WW from soft fibreboard production, municipal incineration;GLO;sewage sludge, 70% water, WWT, WW from soft fibreboard production
cec6f629-b8a3-5d3c-a203-2a2b6f482e2c_df713085-e762-4edb-b02f-cc2b274ffab5.spold;biomethane pressure reduction, from high to low pressure;RoW;biomethane, low pressure
8c16dfd1-bdf2-5b8f-b78d-6a1d34a92b74_c3691e51-97cb-49fe-b846-c18a204027e8.spold;ventilation components factory construction;RER;ventilation components factory
fe8de930-7385-568b-b1d3-08e04873ba26_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;land already in use, annual cropland to perennial crop;BR-AC;land tenure, arable land, measured as carbon net primary productivity, perennial crop
b4c4d0f7-2a80-506a-adaa-3f88fc6fc63c_9cdb112b-0d90-4d76-9cec-412b0c67d8bb.spold;market for waste polyurethane;IE;waste polyurethane
910ed4fc-20f2-5514-80f5-d98540e7b913_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;BW;electricity, medium voltage
f60c7ce3-e16b-526f-b9cd-72318b32d467_fc0b4a39-f519-42f2-8e48-dc7c20ff97bb.spold;market for hydroxylamine;RoW;hydroxylamine
f4e5a68b-afc5-582d-8094-8980d817be81_249c83b0-ff03-45aa-9a5c-f7a58d0ff6e6.spold;market for wood pellet, measured as dry mass;RER;wood pellet, measured as dry mass
2f2d1e34-ee95-567d-8aca-6f075106e2b1_eadd8b3b-9c5d-5166-a244-4f4e46914133.spold;market for potash salt;RER;potash salt
16557adf-f8be-52ee-85ae-9d035ca7209e_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from BG;RO;electricity, high voltage
ed9dcf63-b1cb-5c08-b101-56ee19a5e517_360e2eb0-f81c-4e4b-ba6b-c7a690f31275.spold;market for water, deionised;CH;water, deionised
25c15b12-0e25-547a-b001-8c424fef350e_e53a275d-a2c3-40d4-8dc0-df01de6068c9.spold;ethylene glycol production;RER;triethylene glycol
d72676c9-a959-5bbd-83a2-b875901dce3b_36c05836-b139-431a-b6ba-8e36a93b5f83.spold;brass drilling, conventional;RER;brass removed by drilling, conventional
be809349-39c4-5943-981c-4d643e64f79a_22df1429-91c9-4d1e-a289-1deec0adc66d.spold;treatment of bagasse, from sugarcane, in heat and power co-generation unit, 6400kW thermal;BR-South-eastern/Mid-western grid;bagasse, from sugarcane
bbe4a45e-8cf6-5c20-960a-9a70ae4871fe_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;LU;electricity, low voltage
d2605d84-cc31-5d51-98a1-cf5f5dbf0c2b_44defed2-3dc7-4d59-b3bc-23dacf1b9140.spold;aluminium, ingot, primary, import from Middle East (Gulf cooperation Council);IAI Area, North America;aluminium, primary, ingot
4205ca11-58de-547c-88d4-a82cbdcd62dd_302181f3-33eb-4e0d-bb42-c50474f2b402.spold;market for sewage sludge, 97% water, WWT, condensate from light oil boiler;CH;sewage sludge, 97% water, WWT, condensate from light oil boiler
26c92b7b-78f7-5df7-b7cc-68549745339e_171e53d3-3f3a-45a1-99f6-fad22caf1cd6.spold;treatment of waste sealing sheet, polyethylene, municipal incineration;CH;waste sealing sheet, polyethylene
7fbe6f25-17a2-51dd-90b5-88e8e1b4c0a5_42baed81-24d1-4aed-a120-cc7d35ddac10.spold;treatment of waste paperboard, municipal incineration;CH;waste paperboard
6a9ca346-51f7-5c63-bb04-b6e9fbcc0fda_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;CN-GD;electricity, high voltage
b30f5aae-5078-5209-849f-2d45cb9004ef_3f5f5aef-3833-43d4-8b81-44123105afd7.spold;irrigation, sprinkler;US;irrigation
dee7c434-80b4-5840-9802-a973fc94346a_500fd8de-39c2-4907-ab5f-42c5381a220a.spold;treatment of bottom ash, MSWI[F]-WWT, condensate from light oil boiler, slag compartment;CH;bottom ash, MSWI[F]-WWT, condensate from light oil boiler
a0f0e5e9-3adc-5b47-a5ec-122a4c2fe825_11290f67-05de-4e87-b58c-3d36392d9f22.spold;2-methylpentane to generic market for solvent, organic;GLO;2-methylpentane
8ace9f95-2e3a-57b6-894b-881c5562bbaa_6c08772a-8689-4e0e-bb90-d2a42ba8e698.spold;treatment of used blower and heat exchange unit, GE 250 RH;RoW;used blower and heat exchange unit GE 250 RH
ecbaef24-90d6-5f6e-b641-ed5549f2b95c_0de744fa-a4cb-5bf3-96b6-f0df80515a9f.spold;maleic hydrazide production;GLO;maleic hydrazide
cd6e935e-f5c7-5e65-9b3d-6a1677ba3aa3_cfaded1c-5fdd-46e0-9ccf-634da6d5d8ae.spold;market for wood chipping, forwarder with terrain chipper, in forest;GLO;wood chipping, forwarder with terrain chipper, in forest
90f529f0-58b0-5a2e-8e1a-564956294837_609fae33-2e89-4b99-8129-b1f80a6dda33.spold;market for natural gas, low pressure;DE;natural gas, low pressure
53219394-f79c-574e-b7a6-aec9c4dc945e_f459d1d1-8aa9-42d2-8aba-6719daa39575.spold;wheat production, organic;RoW;wheat grain, organic
9bb577c8-cbfd-524d-a8ef-0e83b1e69a77_0cb846bf-bd46-4d1f-bdbd-c1f82e2b0688.spold;transport, passenger, bicycle;CH;transport, passenger, bicycle
ba5f0dab-06dd-51a3-a5bc-51e4e09d5a25_3a91cb7d-843b-495d-9973-33ba5efee877.spold;clinker production;BR;inert waste
49c4f8b8-e0c9-5fd4-b605-4ed0af97ad25_b167bcef-715e-4136-a743-2fae79a086d3.spold;market for nylon 6-6;RoW;nylon 6-6
10065b98-1e16-54d2-bf95-8d0cdfb2c5de_dbd67036-571b-4af0-8143-c4de418df448.spold;market for wheat grain, feed, Swiss integrated production;CH;wheat grain, feed, Swiss integrated production
8b7a8489-b1f7-5d9e-9937-e8b5bc27891f_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from ZA;ZW;electricity, high voltage
0442a6ae-2373-5b26-8ce8-01636425fd6d_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from CN-NCGC;CN-CCG;electricity, high voltage
971f3d8a-e3a5-5388-b74a-a26ef06404e5_6f4bede8-f885-499c-8ac9-6832e35d9d16.spold;market for ammonium sulfate;RoW;ammonium sulfate
139c1d51-8f4d-5338-a4bb-eb2d6c942f21_577e08c9-53b2-41f4-a806-df09274d85e9.spold;plastic granulate production, unspecified, recycled, formal sector;IN;plastic granulate, unspecified, recycled
c5b32741-f8ad-54b2-b7ff-345d2a8810a4_1a496c03-c02a-485a-af78-ac6564bf51cd.spold;market for planting, sugarcane;GLO;planting, sugarcane
2d92019b-a83c-5dab-9561-07518ae7ebb9_d70a78f3-59d1-4a4f-8c5f-a3d0366e510a.spold;market for liquid storage tank, chemicals, organics;GLO;liquid storage tank, chemicals, organics
