Filename;ActivityName;Location;ReferenceProduct
e83f0744-654d-573d-892c-75418bc318a4_42baed81-24d1-4aed-a120-cc7d35ddac10.spold;treatment of waste paperboard, unsanitary landfill, very wet infiltration class (1000mm);GLO;waste paperboard
5840464d-d3b7-577e-8467-9221df4b7c19_44e8a892-3178-4352-a898-722e68990fe9.spold;market for ethylene;RoW;ethylene
35f4d060-55ee-5305-b559-4d50f2bf6041_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, conventional power plant;CN-HE;electricity, high voltage
fc21e9d6-8a1d-5a36-91a9-a7a72deaf9e5_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, wood chips, 6667 kW;EE;electricity, high voltage
2c128260-5dbe-5645-a765-66985256db31_915500af-3702-4039-8ea7-005a5f84cd2d.spold;market for bentonite quarry infrastructure;GLO;bentonite quarry infrastructure
1b344a3f-3793-5655-ab1d-19a9eb7c0e3d_9219c94a-7a25-4a4c-b25d-c096fdd50d47.spold;treatment of waste polyvinylchloride, unsanitary landfill, wet infiltration class (500mm);GLO;waste polyvinylchloride
65f24bd7-eef0-51b4-bdba-113b0498dfaf_20683f58-5507-405c-b466-33d6cfd8623c.spold;market for methyl methacrylate;RER;methyl methacrylate
8dceec5a-a215-5b95-841c-4405e3cb2fbd_e9f6d312-001c-435a-a668-82239a3b7511.spold;treatment of waste concrete, inert material landfill;Europe without Switzerland;waste concrete
209378b5-9a40-55b3-bf4a-46d589d975b6_48f6b7c9-093b-4dd0-bf0d-9ba54b4c2d22.spold;market for waste concrete, not reinforced;Europe without Switzerland;waste concrete, not reinforced
85e5315f-df8b-5354-b078-44918b82eee2_9d63da75-8289-4b96-a900-67ec3bd40a16.spold;smelting of copper concentrate, sulfide ore;CL;sulfuric acid
23da35c1-abfe-5dee-bc68-fc834a016e7d_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, conventional power plant;CN-JL;electricity, high voltage
86465ba9-1b13-517f-a11b-9bf500a7cd6d_a4c330dd-6e7d-4f8c-bc46-8ee74fd41803.spold;market for brass removed by turning, primarily roughing, computer numerical controlled;GLO;brass removed by turning, primarily roughing, computer numerical controlled
a2b80bec-4a4b-5d1a-b719-a8679f8df7f5_7c4dafff-fe18-45c0-92e4-857950032abb.spold;nutrient supply from NPK (26-15-15) fertiliser;RER;inorganic potassium fertiliser, as K2O
a3fb244d-b1f4-5a21-bdaf-907542288b4c_6b616734-8a30-5329-910d-eff2286d9b63.spold;market for navy bean seed, for sowing;GLO;navy bean seed, for sowing
0bf24938-3e76-5b00-9267-92c8081b7da9_9219c94a-7a25-4a4c-b25d-c096fdd50d47.spold;market for waste polyvinylchloride;CZ;waste polyvinylchloride
a28b70a9-e445-58c4-a414-57099a7fc5a3_8931016e-3e07-5c9a-91a6-cd85b90a2aaa.spold;market for land tenure, arable land, measured as carbon net primary productivity, pasture, man made;BR-AC;land tenure, arable land, measured as carbon net primary productivity, pasture, man made
b757be64-2baa-59fe-9575-a91b9c933102_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;RU;electricity, high voltage
11a6f146-7028-5a0a-ae3a-15391c50b1f7_9cdb112b-0d90-4d76-9cec-412b0c67d8bb.spold;market for waste polyurethane;XK;waste polyurethane
857f4402-68c0-5c25-9dd3-82b3be7e97a1_3990b197-a303-4c36-ae1c-c2ddebaad744.spold;kerosene, import from RoW;CO;kerosene
b97d5be8-6279-5d73-9a59-177b51bce62c_8d0233ab-42ef-4f04-95d6-bfacaee3ba5e.spold;market for catalytic converter, oxidation, 20 litre;GLO;catalytic converter, oxidation, 20 litre
b4c8713c-c850-5f5b-926f-2993758c86f0_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, production mix;HK;electricity, high voltage
67c3d6ab-7da2-5911-81e3-15386fa698e0_c0f029c8-f94e-4d95-81c7-6eb9fc8d6103.spold;furnace production, wood chips, softwood storage area, 300kW;RoW;furnace, wood chips, softwood storage area, 300kW
3e63cce5-41c8-5715-9612-094d8a9de195_77e110eb-c54c-4210-8c49-38aff74dac63.spold;sodium silicate production, furnace process, solid product;RoW;sodium silicate, solid
c479a410-c0ee-5f7c-a86d-aa62c28b138c_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;RO;electricity, high voltage
e9c0b9e0-6704-5c66-a335-160782787927_137e2c15-2e4a-4bf4-a1e4-a630a87b2cb7.spold;beam, hardwood, raw, kiln drying to u=20%;CH;sawnwood, beam, hardwood, raw, dried (u=20%)
f811b062-b56b-5345-bbad-3e5670cd608a_7cb72345-4338-4f2d-830f-65bba3530fdb.spold;molasses, from sugar beet, to generic market for energy feed;GLO;energy feed, gross
8750ad69-0d9a-5f75-988e-114772b6118e_88afd721-07ec-4910-a004-fa3fecb6bf70.spold;market for waste plastic, mixture;DE;waste plastic, mixture
4edb73e0-5984-593a-99fe-eb33ef2156f4_8ddc8009-4733-49e9-8a4e-a1081d05eb8b.spold;market for transport, freight, lorry >32 metric ton, EURO1;ZA;transport, freight, lorry >32 metric ton, EURO1
55d59101-ac25-5484-9614-23d991e22f44_b0176c67-5bc0-462a-8466-4f372f446f7c.spold;market for waste polystyrene;CY;waste polystyrene
8411e4fc-88a4-59ca-a87b-c6b52697c8bd_4d99bc33-b641-4573-ada2-12a788afbbd5.spold;beam, softwood, raw, kiln drying to u=10%;CH;sawnwood, beam, softwood, raw, dried (u=10%)
2bf5a058-53f6-5fcb-b462-885b7cb264b1_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;AO;electricity, low voltage
9d5bbbde-20c4-5372-8bf5-ca8c8c81b1c9_0157f851-9e24-4d37-b8b0-4f688d3331d7.spold;mowing, by motor mower;RoW;mowing, by motor mower
d2419a56-6c09-572d-9cfb-f73deae7fa4a_fbf87b1b-6462-4557-b412-1a7f79b12efc.spold;market for pendimethalin;GLO;pendimethalin
d5359ed2-a487-5cdf-a666-4dcc45f67202_69946df8-bdf7-41fa-b5e6-17fb3a23d68b.spold;heat and power co-generation unit construction, 50kW electrical, components for electricity only;RER;heat and power co-generation unit, 50kW electrical, components for electricity only
b432be39-f8fb-5f1e-abf8-30216da52409_01748c69-a881-414d-a0e7-b74aea686ed0.spold;market for palm date, conditioned and dried, organic;GLO;palm date, conditioned and dried, organic
d87bfeb0-d8ec-5699-a9da-b6e9e559125e_309473ca-5ff1-447a-8739-9ab58de415d6.spold;heat and power co-generation unit construction, organic Rankine cycle, 1000kW electrical;GLO;heat and power co-generation unit, organic Rankine cycle, 1000kW electrical
c177389a-aa5b-5298-b7c4-ca508be43aff_ed25f589-c6c8-56a7-a518-b01dd3e8a453.spold;treatment of waste polyethylene, for recycling, unsorted, sorting;RoW;waste polyethylene, for recycling, sorted
a336a4b0-7203-52a1-afbd-bbaad90c720e_06409b90-2c57-437d-8111-8a6dc1051df1.spold;market for landed tuna, frozen, EPO;GLO;landed tuna, frozen, EPO
a4ce25ca-b4d8-5032-9075-7518ff8c8167_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of blast furnace gas, in power plant;NO;heat, district or industrial, other than natural gas
e007370c-6cde-5d40-ba3d-be08b0dfe225_d76a43a4-17da-4713-b4d7-569804af59ab.spold;quicklime production, milled, loose;RoW;quicklime, milled, loose
9e2ff0d0-f310-5e1e-a8e0-e1fd84350d37_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from CN-NECG;CN-NWG;electricity, high voltage
ff62d359-6da1-5492-9764-e931b84a062f_4aeb3a6c-81f4-4f6e-80b6-797b812e0792.spold;market for fatty acid;GLO;fatty acid
fb1a71c1-854a-54c4-bd35-27ae0e42504d_2fe4096e-1e4c-4235-853e-f00afc21adca.spold;bronze production;RoW;bronze
6e469597-3f2e-5239-b6e1-eea342743759_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;land already in use, perennial cropland to annual crop;HU;land tenure, arable land, measured as carbon net primary productivity, annual crop
8ccbb267-a06f-5fc9-bb33-412289470739_9cdb112b-0d90-4d76-9cec-412b0c67d8bb.spold;market group for waste polyurethane;Europe without Switzerland;waste polyurethane
9a6cfbc2-c467-50c1-9223-8a6032242f9f_3038e290-ab4f-5049-94ff-a87bdbde106b.spold;red kidney bean production;CA-MB;red kidney bean
6baf1096-07d9-599a-ba2b-dda9687fbda5_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of sewage sludge, 75% water, WWT, WW from LCD backlight production, sanitary landfill;GLO;heat, district or industrial, other than natural gas
155b3a34-bb00-51c9-806d-aecb42185290_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;CN-XZ;electricity, high voltage
d5d8359e-415c-5423-86d8-ff9660899a52_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;market for land use change, perennial crop;TR;land use change, perennial crop
5d256b61-084b-58fb-bec5-073a76c9d931_6b1b5ebf-b850-4c23-9a43-7208d4347d31.spold;market for zinc in car shredder residue;RoW;zinc in car shredder residue
b8da42c7-517d-5994-9b68-7189065a9242_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;RoW;electricity, high voltage
13512648-789a-5136-adac-f5217235c5ca_6dbeade5-eb8e-5666-b681-f479757cfd86.spold;nutrient supply from compost;GLO;organic phosphorus fertiliser, as P2O5
55876b54-2928-5de8-816e-c49c7ff9f226_e49d825c-c475-4dc4-a30d-bd9fad187c34.spold;treatment of sewage sludge, 97% water, WWT, WW from soft fibreboard production, landfarming;CH;sewage sludge, 97% water, WWT, WW from soft fibreboard production
3c09c8bd-b7e9-5c62-ad32-2f283fc66cf6_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;IN-Northern grid;electricity, high voltage
5aefede0-216d-5c05-8b76-5089d5f4a914_96501bb6-a68f-41f5-a067-92137e816e05.spold;sodium hypochlorite production, product in 15% solution state;CA-QC;sodium hypochlorite, without water, in 15% solution state
9a112944-228d-5d5d-b486-7145a8dd5d2a_5ea7c443-2d00-4e22-98c5-467eead3ca3e.spold;market for sewage sludge, 97% water, WWT, WW from black chrome coating;CH;sewage sludge, 97% water, WWT, WW from black chrome coating
ed121820-3694-5575-a079-a7f9aafe8424_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, residual mix;MT;electricity, high voltage
b3e959eb-0ea6-5f4d-831e-e0e0466a8046_b0176c67-5bc0-462a-8466-4f372f446f7c.spold;treatment of waste polystyrene, unsanitary landfill, moist infiltration class (300mm);GLO;waste polystyrene
569aa57e-b3f1-54ab-bf57-0a9ed2bfcc85_92dcaaae-2a45-4666-b008-d688e1b21655.spold;treatment of used desktop computer, mechanical treatment;GLO;used desktop computer
84cda87e-3335-5690-879d-308a72e16c28_46c8ade1-910f-4abf-b255-7f2a348181d2.spold;market for building, luxury hotel;GLO;building, luxury hotel
ed875491-900c-5b92-b199-579125e5429d_42b4f874-08e6-466b-84db-7837960e245b.spold;market for stone groundwood pulp;GLO;stone groundwood pulp
cfb39774-ad8b-545e-b323-27d88607fdb0_fc5128d5-4221-4229-a1da-903943ca83c2.spold;propylene oxide production, liquid;RoW;propylene oxide, liquid
2ffcf3f3-3a83-5108-b8cb-6bf8e7ebdb7e_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;EE;electricity, high voltage
5bd225aa-be40-5540-9d98-fe0fd332238d_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;land already in use, annual cropland to annual crop;BR-PR;land tenure, arable land, measured as carbon net primary productivity, annual crop
ce0762ad-854c-5961-ba3d-574b8fc96621_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from RU;FI;electricity, high voltage
b087854e-eaa5-59cd-aa05-d1b5faace007_dcb70fd5-e305-4920-b68b-40697cc6a206.spold;market for waste polyethylene terephthalate;MT;waste polyethylene terephthalate
022a3fe5-6948-5921-bcd9-d3d7bcad98a5_90d1a4f9-d3b7-47e8-acc4-e2d692443216.spold;treatment of wastewater from liquid crystal display backlight production, wastewater treatment;CH;wastewater from liquid crystal display backlight production
fb4ae994-0b07-5f35-9118-52674f48bd4b_dae5718b-c433-4bd9-9deb-eb3ffc2c889e.spold;zinc scrap, post-consumer to generic market for zinc;GLO;zinc
24488a35-9777-560b-ab4f-9a350da83291_ee470011-1939-48de-b1b9-246ec780476a.spold;market for furnace, pellets, 9kW;GLO;furnace, pellets, 9kW
bc2fd369-c1ce-5138-9c84-c1d928b684ba_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;IR;electricity, high voltage
2a40d05e-01e3-5561-9ad5-06ee0cc2e4f1_1f6c6d72-b328-4f8b-841b-5e0ecb494989.spold;transport, pipeline, onshore, long distance, natural gas;QA;transport, pipeline, onshore, long distance, natural gas
1e52f24f-9a9f-54ac-a165-b049c11f38f4_ffcb8cbb-77ab-4f87-8a94-87ca5b8ea79e.spold;ethanol production from wood;SE;ethanol, without water, in 95% solution state, from fermentation
93e3b87a-299c-5d07-b727-5595f3961c0f_50c41012-3b00-429d-ace3-40d0afb69746.spold;cast iron milling, large parts;RoW;cast iron removed by milling, large parts
bf572b05-1dcb-5a08-a034-f879c764e073_3acc9da7-359e-47d1-978a-4640bd971436.spold;molecular sieve separation of naphtha;RER;methylcyclopentane
132aeb2c-366d-5362-96b7-76104355f322_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;CA-BC;electricity, high voltage
2731e4f7-2565-52ad-8127-dba7652201ad_6da04e2b-e9e9-5cc4-8227-a5b19b91b936.spold;chilli production;RoW;chilli
bcbf2ee5-ddd8-56fe-ad5c-3fc893ccb67d_b35296a0-5be1-4095-9b9b-ac629f3f0920.spold;market for glass etching factory;GLO;glass etching factory
4d5fa047-ce1a-5ea2-857a-71520c158e74_0904a741-a570-4438-b030-281ebd3b004e.spold;market for non-Fe-Co-metals, from Li-ion battery, hydrometallurgical processing;GLO;non-Fe-Co-metals, from Li-ion battery, hydrometallurgical processing
41919651-22d4-5e16-ab6e-a6b012aa18a7_1e27a902-25f3-449e-bf0f-ffe5192c0c81.spold;furnace production, logs, softwood storage area, 100kW;CH;furnace, logs, softwood storage area, 100kW
a0599110-fe31-5038-b86d-3ae34431dd81_54397bee-f5a8-4164-a43e-5dff00da3b10.spold;transport, passenger car, small size, petrol, EURO 4;RoW;transport, passenger car, small size, petrol, EURO 4
1e6443bb-f62b-5661-8529-de4475590414_d479404a-f180-41cc-a587-4425b64e4a00.spold;purified terephthalic acid production;RoW;purified terephthalic acid
4d75ab53-f1d9-5b95-a25d-96c8ece7b45e_6205fbc0-d3ad-46e2-9426-09c6293c417c.spold;sawdust, wet, measured as dry mass to generic market for residual softwood, wet;CA-QC;residual softwood, wet
54d1b5aa-121a-5e11-96b9-015308a531d2_76ab0018-e176-43e0-b42c-12e82b937fef.spold;treatment of hard coal ash, municipal incineration with fly ash extraction;CH;hard coal ash
33f0639a-29e7-5556-8524-d17e5f1171d9_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 570kWp open ground installation, multi-Si;CN-HL;electricity, low voltage
7f8432ed-b88a-51b4-b095-796d8d976dbd_9219c94a-7a25-4a4c-b25d-c096fdd50d47.spold;market for waste polyvinylchloride;GB;waste polyvinylchloride
c7f64d79-8939-5deb-a5be-5073af765ac8_e90acf2f-a5de-4d1b-ac35-f10bf5c1c9f2.spold;building operation, luxury hotel;PE;building operation, luxury hotel
c806810e-41d8-5136-aa87-51d045750cd4_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from FR;IT;electricity, high voltage
e47c12e0-356e-5915-924f-63bf47defa14_fe15c49e-fef2-4cbc-be64-04338f4e2823.spold;brick production facility construction;CA-QC;brick production facility
6dc09303-5ab5-5676-9f39-55349a474a03_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;CA-PE;electricity, high voltage
31ec164c-27ba-51af-85ea-bf2f88f97e22_76690609-bfa8-4e1e-bd15-60d6e4ab9580.spold;market for residue from mechanical treatment, industrial device;RoW;residue from mechanical treatment, industrial device
e51bc71e-f160-5f07-a2cf-c17700b02017_2540e7b1-583b-49c3-a53f-db748f92f730.spold;sulfate pulp production, from eucalyptus, bleached;RER;sulfate pulp, bleached
aee2d1bd-3846-5541-9de6-9063ac414b08_433dda9a-3540-45fb-9b72-29ffe0ed9a13.spold;operation, housing system, pig, electricity from renewable energy products;CH;operation, housing system, pig, per pig place, electricity from renewable energy products
15bfc978-8281-5be6-a78c-a778e8ba4397_c7bd9b85-63d3-481e-b51b-00435cbd54e8.spold;market for transport, passenger, motor scooter;GLO;transport, passenger, motor scooter
b5a9a11f-133c-50e6-84ad-a2028a884516_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity, from municipal waste incineration to generic market for electricity, medium voltage;DE;electricity, medium voltage
38dc1d5e-9103-5baa-89a9-a65345f0e92a_d918bb01-4699-5d60-8506-d7f43452a86b.spold;market for ammonium nitrate phosphate;RER;ammonium nitrate phosphate
f9f80dee-c4ef-58f6-83c5-35511f49b4df_7e94cd56-6eec-417d-a54e-39b07fdd8d4c.spold;market for glyoxal;RoW;glyoxal
d72dba4a-a52c-5d40-92df-1b378fea593c_508155f4-0601-4a0b-be0f-9ac7d558605a.spold;dewatering of ethanol from biomass, from 95% to 99.7% solution state;RoW;ethanol, without water, in 99.7% solution state, from fermentation
d85c34d0-efb2-5f02-8469-6003f54b686c_c8e0343b-d1e9-4850-b235-2f3e931b01e6.spold;printed wiring board production, for power supply unit, desktop computer, Pb free;GLO;printed wiring board, for power supply unit, desktop computer, Pb free
8d4844e4-3040-5686-a389-797310a3d25a_1f41586d-0d8a-4c7c-8473-dd8351bab538.spold;market for clinker;IN;clinker
e63d6d5b-7b1a-5918-91c8-7766f4d1b3c8_c4f7fc5e-1e0a-4ced-b431-76c8c539d95e.spold;start-up, heat and power co-generation unit, 160kW electrical;RER;start-up, heat and power co-generation unit, 160kW electrical
120e0d2d-5586-5c2a-a7d8-1be73350bb98_d47a4435-3089-4263-af99-8611eed2698c.spold;furniture production, wooden;GLO;wood chips, dry, measured as dry mass
1cb4a27c-4e81-5847-86b8-726295727047_b9dfeb7a-9897-4ae4-9653-cb7ad8c6cd6b.spold;market for packaging glass sorting facility;GLO;packaging glass sorting facility
e1fe259f-5c46-5cb2-8176-94d3da25e116_f2a0b9a4-4634-4710-a0f5-848fc24412df.spold;treatment of sewage sludge, 70% water, WWT, WW from ammonium paratungstate production, municipal incineration;CN;sewage sludge, 70% water, WWT, WW from ammonium paratungstate production
b79f694d-74df-539c-9419-d2a17e7f7576_1f61a047-2cac-4f60-91c0-e60fb6b865a6.spold;market for silicon, multi-Si, casted;RER;silicon, multi-Si, casted
3515c20f-04c1-55bf-a8a7-759e6c02b1ac_42baed81-24d1-4aed-a120-cc7d35ddac10.spold;treatment of waste paperboard, open dump, wet infiltration class (500mm);GLO;waste paperboard
19a100ca-a400-5e33-8b54-2b6cfc36d1fb_019600be-f3ce-4399-9e31-19cdc087ed5f.spold;shavings, hardwood, measured as dry mass to generic market for residual wood, dry;Europe without Switzerland;residual wood, dry
88ce90d6-7aee-537d-ad1f-9b7ba1ad56db_aed42e37-62bc-4f3f-a527-b92f5187c0e8.spold;hardwood forestry, oak, sustainable forest management;DE;pulpwood, hardwood, measured as solid wood under bark
7ba96207-6939-5ed7-ba06-9de9b422cc1e_45cb59e4-59af-4fbd-a6fe-70019f450213.spold;fish canning, large fish;RoW;fish canning, large fish
342c9de1-09df-529d-8602-494357124074_00478901-732f-4bf4-81cc-2255f9874512.spold;market for waste polypropylene;RO;waste polypropylene
710eb0be-7014-51c4-8b41-7b3615f0a666_6dff6412-4b37-4689-8187-f07be186feef.spold;market for limestone, crushed, for mill;RoW;limestone, crushed, for mill
2a4df12f-a4d4-5cb5-8d6a-0e539984b339_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;treatment of wastewater, average, wastewater treatment;Europe without Switzerland;heat, central or small-scale, other than natural gas
30899a72-0344-5661-ad35-47c32ecd4ba9_dc763799-ba2f-46a0-9b15-9cbd9d61139d.spold;electric arc furnace secondary metallurgy slag, for recovery to generic market for supplementary cementitious materials;RoW;supplementary cementitious materials
e22983ba-c3db-5ac5-b1f0-9e183a3ab22b_6dbeade5-eb8e-5666-b681-f479757cfd86.spold;treatment of sewage sludge, 97% water, WWT, WW from ammonium paratungstate production, landfarming;RoW;organic phosphorus fertiliser, as P2O5
9591b05b-d954-5ca2-895c-f8da647651a5_4455cc8e-b11c-49db-b984-d4784b0b7971.spold;market for sewage sludge, 75% water, WWT, WW from pig iron production;Europe without Switzerland;sewage sludge, 75% water, WWT, WW from pig iron production
d8dc52be-0150-5e90-a518-5352f9ed02fb_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;US-ASCC;electricity, high voltage
fce232fc-0632-56cd-a2d9-1ee1bcce72c3_20d649c2-db6b-4c9a-b529-409c9d43748e.spold;sunflower production;UA;sunflower seed
081569b5-ced0-5260-a37a-46730ba9cd75_5d954e5c-1e6d-4f78-9fc3-d3857b7892cb.spold;market for electricity, high voltage, aluminium industry;IAI Area, Gulf Cooperation Council;electricity, high voltage, aluminium industry
3a062690-c24d-5adf-a68f-b330c1423b24_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, nuclear, pressure water reactor;CN-GD;electricity, high voltage
d53af1fe-bc49-584f-9ee3-6ec230b71efb_bc835410-f608-4bc1-90f6-811fab8c5b0d.spold;heat and power co-generation unit construction, 1MW electrical, components for electricity only;RoW;heat and power co-generation unit, 1MW electrical, components for electricity only
ca9cf189-b87d-5af6-88d8-8d176d01b657_11b71553-cc51-438e-8cb5-0337836737ae.spold;treatment of waste textile, soiled, municipal incineration;CH;waste textile, soiled
1eaa0518-353d-5205-9962-a0368211dceb_27165bf9-3339-4a23-bf05-74ba099c6a3c.spold;recultivation, potash salt mine;RER;recultivation, potash salt mine
5464187c-83d1-59ec-b3df-ca4ab8f7e747_76730140-7a50-4f70-9149-14955181310e.spold;paper mill construction, integrated;RoW;paper mill, integrated
41a45ae7-ab5e-535e-b920-fc563d0bba49_206eb3c4-8d19-4ed6-bd25-44d11b7fa624.spold;pulverised lignite production;RoW;pulverised lignite
bb648082-aa87-5188-9bb2-5e76f197687a_dfbdd39b-2541-4069-9b87-ab61ef6fbc0c.spold;market for sheet rolling, copper;GLO;sheet rolling, copper
42f47ca0-ca98-5a6e-9f7b-ccf79a0d11a4_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;ID;electricity, low voltage
8ddd1813-4e9a-5a97-8361-37f20ca52521_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;GI;electricity, low voltage
c46cb5ae-01c3-518b-9dea-b72e1b60b66f_a08f56a6-8a65-42c0-94a0-73704de2fdb2.spold;wastewater treatment facility construction, lagoon, capacity 1.0E9l/year;CA-QC;wastewater treatment facility, capacity 1E9l/year
7ec1d1be-ab1d-59d2-9882-1aae9e2ca652_d67fb6d4-5f87-4aab-920b-281c2fa03486.spold;heat pump production, diffusion absorption, 4kW, future;RoW;heat pump, diffusion absorption, 4kW, future
1e79fa85-0e83-5f0c-818c-676b4aa93c0b_e095e692-5ebc-4bc5-89bc-8379bbc181f8.spold;market for transport, passenger car, small size, diesel, EURO 4;GLO;transport, passenger car, small size, diesel, EURO 4
bb9ef1b6-714f-5a32-9cf8-9ce66dfdb695_3f6dada9-2497-4e1c-9e1b-eabafa6920f8.spold;market for barley grain;GLO;barley grain
1ffdcd15-bd84-56f9-8d98-7e6ec6982f37_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, nuclear, pressure water reactor, heavy water moderated;KR;electricity, high voltage
476df3a6-6568-52be-ab22-0435ffca90de_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;VE;electricity, low voltage
1e138027-f479-50bf-ab0d-d0e7c79229d8_2d180733-aa7a-429b-90ef-c3f56f2252f0.spold;hydropower plant construction, run-of-river;CH;hydropower plant, run-of-river
af235c79-2fe0-5d49-95be-e0605e16fd0d_1db6c3dc-aa85-473c-ac8b-06832af0b1ba.spold;market for laser machining, metal, with YAG-laser, 30W power;GLO;laser machining, metal, with YAG-laser, 30W power
de0c0b79-a6e5-5be5-a62f-a058802ab757_56a78fcb-117d-401a-a66a-849cea42d7e6.spold;treatment of conditioned spent nuclear fuel, in interim storage;Europe without Switzerland;conditioned spent nuclear fuel
279108ec-0082-5001-a76f-fa522d8a763f_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, natural gas, 500kW electrical, lean burn;RoW;electricity, high voltage
ae035627-3e27-5644-954b-fc75372c74bd_448b6d35-c6d6-42d9-9e63-c19b9a0a6496.spold;distribution network construction, electricity, low voltage;CA-QC;distribution network, electricity, low voltage
39a6660e-5e20-53a5-af3b-fe29bf20143d_d91d02b8-f42f-5810-9c24-2d0c89d33f95.spold;sodium cumenesulphonate production;RER;sodium cumenesulphonate
e2d3e959-7803-5643-934e-fbb2252a263b_6facf9d3-01a6-453a-8b7b-cf72bcf04072.spold;transistor production, auxilliaries and energy use;GLO;transistor, auxilliaries and energy use
fbd932c0-1894-5f1f-8093-c8652d0d1250_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;AR;electricity, low voltage
ff809c3e-c70c-5c0a-8699-611bc8977872_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat production, straw, at furnace 300kW;RER;heat, district or industrial, other than natural gas
994afb8e-9d95-5f38-b69f-5729c4fd8b75_08893305-5670-46d8-9b4c-b0ffb3790f50.spold;lithium iron phosphate production, hydrothermal process;RoW;lithium sulfate
67530160-fb2a-5469-b9ad-127ae1216f16_6da04e2b-e9e9-5cc4-8227-a5b19b91b936.spold;chilli production;IN-UP;chilli
f2627c50-ef04-5ee2-8aea-0d4055ec1662_2b352195-5da6-4bdc-abf5-42f535534d60.spold;thionyl chloride production;RoW;thionyl chloride
c87510fd-7794-5794-97b5-3065cde238ea_6f2eb438-cde2-4d07-a770-d023a988a9c4.spold;market for waste wood, untreated;PL;waste wood, untreated
1aac2c37-33c1-55e8-b33e-5626e819eca4_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;CA-NB;electricity, high voltage
834c9f03-7f7a-55f5-8885-31e608a79a26_4d2b658e-8b37-4bf4-bb23-dcb1601ceb1e.spold;cathode production, for aluminium electrolysis;RER;cathode, for aluminium electrolysis
da1485de-ffd3-504b-a526-b5278dcf11eb_c2c0d6bb-e4dd-436f-b4f5-bb7771ebe964.spold;market for maintenance, stirling heat and power co-generation unit, 3kW electrical, wood pellet, future;GLO;maintenance, stirling heat and power co-generation unit, 3kW electrical, wood pellet, future
96576b5e-7edd-53bf-a186-6f60db28396e_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;market for land tenure, arable land, measured as carbon net primary productivity, perennial crop;ZA;land tenure, arable land, measured as carbon net primary productivity, perennial crop
a3f6d57f-3ca0-5e63-ae91-88266b95cc4b_6f2eb438-cde2-4d07-a770-d023a988a9c4.spold;market for waste wood, untreated;IS;waste wood, untreated
410b89a9-bd03-5d28-9323-77867a58e6b1_edcaa476-a810-42b5-bbf4-1220d8658c4a.spold;tillage, harrowing, by offset leveling disc harrow;RoW;tillage, harrowing, by offset leveling disc harrow
98101781-a122-536a-adcb-4e5a1a3205eb_3c3632b8-ce5b-4957-ac59-54e931ccd247.spold;market for inductor, ring core choke type;GLO;inductor, ring core choke type
